connector_id	component_id	search_radius	candidate_rank	direction	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	from_instance	to_instance	validation_status	path_length	path_segments	source_refs
bridge.34f22d9979f258e3787f7b1d	component.ba083b6371fa0acdb077e91c	8192	10	R	generated.farm.eda8543a4ab4d30e028f9b97.anchor	population.route.orc.a4	-56273	-113606	-672	-50077	-115763	-160	0	0	NO_PATH	0	0	data/spawns/Others/Gremlins.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.34ff5a2ee355f5840e10a535	component.093885e4dafbe6ffb61aca3e	16384	13	R	generated.farm.df7293a680ae220a1313a900.anchor	population.ingress.elf.03	54285	27538	-5280	46182	41198	-3504	0	0	NO_PATH	0	0	data/spawns/Oren/SeaOfSpores.xml|data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml
bridge.3505d007459991347f23b3d9	component.63defb22486d49c052a69667	32768	13	F	population.ingress.elf.02	generated.farm.0a9b6aeb870068f470d93c4b.anchor	46117	41247	-3504	55857	63041	-3472	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.351e9b83de9ccfa661da08ff	component.635e8cdeb1b598aac805b64c	32768	4	F	population.ingress.human-mystic.01	talking-island.farming.gludio31-1624-11s	-90875	248162	-3568	-103448	227187	-3672	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.352880f6c6e2ba2dcf75a7f1	component.7ac05038c3bef737cc075e57	32768	3	F	generated.farm.a0a916d344116254f0d4e3f5.anchor	generated.farm.330acc137cea04a4d9497082.anchor	31295	61887	-3544	4513	74434	-3688	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.3564d49cd035e299a9865c0a	component.9fbefbbe289820cb000eadf1	32768	1	R	generated.farm.17667c6c78e20a9fb3c4ae08.anchor	population.route.orc.a2	-52719	-84968	-8320	-52637	-113715	-80	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.35754958354731f354ac503d	component.a15eac19b29dbd838fc4cf11	32768	12	F	population.ingress.dwarf.06	generated.farm.a4122c4a8bed91d0e6a70bc3.anchor	108576	-174122	-408	107302	-145184	-3656	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/Others/PlunderousPlains.xml
bridge.357ab5f8cfd8d99b1d08dc18	component.e0efb8466cb69704c6f63b79	32768	4	F	population.ingress.dark-elf.02	generated.farm.3bbbcdb43022c7bf23796fb4.anchor	28302	11008	-4232	15590	-17440	-3224	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.35b4f7be3e4498924717065d	component.6649966768b82f83ad664d97	32768	1	F	population.farming.orc.20535	generated.farm.39e870280a474549df7725fe.anchor	-49106	-115854	-160	-21626	-116308	-2984	0	0	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.35d939b0706385a6594b7bbe	component.40dbfe62843fbb4b5737b50d	32768	12	R	generated.farm.180cbb100c457687c431e3bd.anchor	population.ingress.elf.03	24749	41076	-3696	46182	41198	-3504	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml
bridge.35f6959464f2f5565e78d65c	component.d4f263a6130862446fcab68a	16384	1	F	population.route.dwarf.a2	generated.farm.f9312932904adae788963399.anchor	110948	-173435	-584	108605	-160621	-1688	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/PlunderousPlains.xml
bridge.362cbd0684b36ef1e6a504ea	component.fa8902bdab910bb205f46118	16384	7	F	population.route.dwarf.a4	generated.farm.e906a4f684b66f9c100d44e1.anchor	113508	-174203	-608	114049	-161398	-1480	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/PlunderousPlains.xml
bridge.3654cf1893c4fc6d818b0e1d	component.20a0c83d40a7bb22c26e0395	32768	1	R	generated.farm.f137dbbc3ac90f445b806c09.anchor	population.ingress.dark-elf.03	25328	-15199	-2744	28377	10916	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.365e928514c6b201975275b8	component.7b0a8695c70b29d38ea2d7b7	32768	4	R	generated.farm.bf71e830d9839ea5032228a3.anchor	population.ingress.orc.02	-48725	-86968	-8320	-56686	-113470	-672	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml
bridge.36612b131f26078ff709d0bf	component.e0efb8466cb69704c6f63b79	32768	10	F	population.farming.dark-elf.20529	generated.farm.3bbbcdb43022c7bf23796fb4.anchor	25308	13254	-3648	15590	-17440	-3224	0	0	NO_PATH	0	0	data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.3667ed007378b2fa0389c079	component.40dbfe62843fbb4b5737b50d	32768	3	R	generated.farm.180cbb100c457687c431e3bd.anchor	population.farming.elf.20534	24749	41076	-3696	44126	42751	-3488	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.368622fd36e43bf2a3d840b4	component.b8a1ba9dfc02a229569e9998	32768	6	R	generated.farm.c246ebe1e9f6c73e829b2d38.anchor	population.ingress.dark-elf.01	22054	-11514	-2720	28295	11063	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.369bf39d295400fabdb6e07d	component.d2768e1382c5c1b8ae3c6408	32768	9	R	generated.farm.c559aedb44e0cf87e1fb32c9.anchor	population.route.dwarf.i03-w0	108605	-150431	-2328	108552	-174024	-408	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.36a9aca2b678da1b52c6db94	component.f5ec43735be4685d0f522b55	32768	10	F	population.route.orc.a4	generated.farm.c7902e29cb3795a4ce8dcf2c.anchor	-50077	-115763	-160	-50720	-86977	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/Others/KrateisCube.xml
bridge.36d9896e545f0c577221a467	component.e04c7af9711cc5dd2a0ac987	16384	5	F	population.route.human-mystic.b1	generated.farm.c566a65e22d07a92230b56a2.anchor	-90072	248328	-3568	-95163	237296	-3408	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.36eef0bca85700bb88832a86	component.7b0a8695c70b29d38ea2d7b7	32768	11	R	generated.farm.bf71e830d9839ea5032228a3.anchor	population.farming.orc.20535	-48725	-86968	-8320	-49106	-115854	-160	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.37230e41ecbc64ac2345f351	component.6b63e9a22c52715dd6894332	8192	9	R	generated.farm.68243117d5885fe09a0b57bc.anchor	generated.farm.428b85922009e44829ae2db0.anchor	43767	37445	-3512	46131	41458	-3504	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/Others/Gremlins.xml
bridge.37262af6ef6fbe8b1d4fb8e7	component.635e8cdeb1b598aac805b64c	32768	6	R	talking-island.farming.gludio31-1624-11s	population.route.human-mystic.a1	-103448	227187	-3672	-89304	249848	-3568	0	0	NO_PATH	0	0	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.373d279610ad9c8bff65a18f	component.16897e3b9846dd267a30bfc1	32768	16	F	population.ingress.dark-elf.04	generated.farm.08f4fb3b22c13f96f311c779.anchor	28456	10997	-4232	20813	-14323	-3040	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.375723d1a6a836c010596733	component.b8a1ba9dfc02a229569e9998	32768	7	R	generated.farm.c246ebe1e9f6c73e829b2d38.anchor	generated.farm.36714f071123eedc9cac6c05.anchor	22054	-11514	-2720	28436	11041	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Others/Gremlins.xml
bridge.376532b05c029ca653eb7a6c	component.89c4c607fc4fee76637095fd	16384	13	R	generated.farm.519759dffe4a0803b970d3ee.anchor	generated.farm.58356b4e9844a379fecfbaf6.anchor	48712	55466	-3464	42118	41401	-3488	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.379fb53c2c781b0a5db24546	component.d4f263a6130862446fcab68a	16384	7	F	population.ingress.dwarf.04	generated.farm.f9312932904adae788963399.anchor	108512	-174026	-408	108605	-160621	-1688	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/Others/PlunderousPlains.xml
bridge.37a06e0dec483385e6099399	component.a2230627cce424b0593fedc6	32768	11	F	population.ingress.dark-elf.06	generated.farm.08a347f7f13696479813918f.anchor	28395	11127	-4232	15644	-8311	-3248	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.37ade8834ae2c3281723243e	component.b8a1ba9dfc02a229569e9998	32768	10	R	generated.farm.c246ebe1e9f6c73e829b2d38.anchor	population.farming.dark-elf.20529	22054	-11514	-2720	25308	13254	-3648	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.37c5ed2c80eef23f1bec30f4	component.676d590e1ef5b84f1370c554	16384	7	R	generated.farm.272004e5a17cd0446730abe2.anchor	generated.farm.1e2d5a3becf8fd2f9e656d54.anchor	118008	-201492	-3624	128484	-211404	-3408	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.37d9b40c1f6fdce03df0e4a7	component.89c4c607fc4fee76637095fd	16384	7	F	population.ingress.elf.03	generated.farm.519759dffe4a0803b970d3ee.anchor	46182	41198	-3504	48712	55466	-3464	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.37e13ead092f887e44912240	component.fa8902bdab910bb205f46118	16384	2	R	generated.farm.e906a4f684b66f9c100d44e1.anchor	population.farming.dwarf.20533	114049	-161398	-1480	114966	-172886	-672	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.37e5b5926333eee9a909596a	component.7e882b0664c31928ac9f5caa	32768	15	F	population.ingress.dwarf.05	generated.farm.12923521d58d7301f63fd56a.anchor	108549	-174075	-408	117133	-149832	-2352	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/Others/PlunderousPlains.xml
bridge.37fe9f2dda987d16642ee145	component.d1bd433314f456b9fe85fbdf	32768	1	F	population.farming.orc.20535	generated.farm.0d7c07144eea5c608cf6c8cf.anchor	-49106	-115854	-160	-25035	-119836	-1968	0	0	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.3836ff3e6ab0818ab784e48c	component.e837182a129d9a9bac7e6672	8192	3	R	generated.farm.1bc0806803391550b59b5dd7.anchor	generated.farm.ccd05d96d24167ee9a70c395.anchor	173413	-187077	-488	173397	-189657	-2016	0	0	PATH_SEGMENT_BLOCKED	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.383ab10c56f03aeb90b7a3de	component.e0efb8466cb69704c6f63b79	32768	8	F	population.ingress.dark-elf.05	generated.farm.3bbbcdb43022c7bf23796fb4.anchor	28461	11044	-4232	15590	-17440	-3224	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.3849d631fbd05569439dd480	component.d1bd433314f456b9fe85fbdf	32768	4	F	population.route.orc.a2	generated.farm.0d7c07144eea5c608cf6c8cf.anchor	-52637	-113715	-80	-25035	-119836	-1968	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.3865a57f58769c02e5ed189c	component.e45c121434ca6df869eac805	16384	1	R	generated.farm.2f28e5148a38d8f4c4959a1d.anchor	population.farming.orc.20535	-39917	-109286	-1800	-49106	-115854	-160	0	0	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.38aa9df2120469602e092475	component.73f096cfc3045644558d7b95	16384	6	R	generated.farm.32584ca994d21c1731c3d66e.anchor	population.route.orc.a2	-39537	-105269	-2704	-52637	-113715	-80	0	0	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.3954207cb379bceac8d466ca	component.e45c121434ca6df869eac805	16384	5	F	population.route.orc.a1	generated.farm.2f28e5148a38d8f4c4959a1d.anchor	-54685	-113715	-520	-39917	-109286	-1800	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.397b4556436bd0448da054e3	component.63defb22486d49c052a69667	32768	4	R	generated.farm.946a41fbbc63614320c02954.anchor	generated.farm.428b85922009e44829ae2db0.anchor	53398	63278	-3480	46131	41458	-3504	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/Others/Gremlins.xml
bridge.39a39bb8b6071ddaf8e27d0e	component.7fa3659f0208cf5e905507bb	32768	1	F	population.route.dark-elf.a2	generated.farm.67e7b738e88cc6c0f12d73f7.anchor	25720	11288	-3720	2909	-9872	-3744	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.39e8209c3e739dd03b6ab378	component.79ad21df45b89fa5bb86a4fd	32768	7	F	population.ingress.elf.03	generated.farm.5dc8ced237dc324aa37b6530.anchor	46182	41198	-3504	51605	70249	-3408	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.39eff3fb2110bf839515af87	component.18c9e4ee0311769668b2eb74	8192	7	R	generated.farm.74718a641fa7e78154fea892.anchor	population.route.kamael.a1	-125620	37399	1176	-125400	38408	1184	0	0	VALID_DIRECT	1033	1	data/spawns/Others/Gremlins.xml|data/stats/players/templates/StartingClass/KamaelMaleSoldier.xml|data/stats/players/templates/StartingClass/KamaelFemaleSoldier.xml|data/spawns/Kamael/IsleOfSouls.xml
bridge.3a0046a1ff2c84e096172418	component.01b441ae383a1b39494050f4	32768	10	R	generated.farm.9cf6fa1ef953b5b33ff9fe37.anchor	population.farming.dark-elf.20529	13666	-12273	-3024	25308	13254	-3648	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.3a51c30c0fe7dae290352d69	component.87a65b1ce32b28202691c2c8	32768	3	R	generated.farm.ac1e437a00c50adb5285e40a.anchor	population.route.orc.a1	-44720	-86972	-8320	-54685	-113715	-520	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.3a66806a7ed3a845b6dee5c4	component.a2230627cce424b0593fedc6	32768	4	F	population.ingress.dark-elf.02	generated.farm.08a347f7f13696479813918f.anchor	28302	11008	-4232	15644	-8311	-3248	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.3a6be3aa689042e28bdb975e	component.de636b0f82c1f5ec50237e13	32768	10	R	generated.farm.c726e41f56667ee82aa4fd6f.anchor	generated.farm.768fa444a79123489bd7aa1d.anchor	118561	-195056	-3552	137660	-202383	-3664	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.3aa95aaa752d6c0113a46078	component.b0959173bd82d4b722b2be8c	32768	13	R	generated.farm.817474512080c1dba8f8cd5f.anchor	population.ingress.dark-elf.02	23315	-10716	-2648	28302	11008	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.3afe449e41f3f4c73caef713	component.7e882b0664c31928ac9f5caa	32768	8	R	generated.farm.12923521d58d7301f63fd56a.anchor	generated.farm.ea72d768f3c8ec3d79c1a530.anchor	117133	-149832	-2352	116056	-175091	-1016	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.3b4d4b8ff22a8039591b5255	component.c4a3508d330e9bb2f8bdfabb	32768	7	F	population.ingress.orc.03	generated.farm.1050dd36c58d668d206a6075.anchor	-56728	-113610	-672	-48721	-84968	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/KrateisCube.xml
bridge.3ba9ea27eaf54b7442cc5757	component.c8a8b60142ed368a7d7be480	32768	4	F	population.route.dark-elf.a2	generated.farm.c2052fbe0b07e84a519406a1.anchor	25720	11288	-3720	23826	-18715	-2768	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.3babc6374932c69e9bf6d902	component.43988bed6a656186e489a9b7	32768	11	R	generated.farm.4d58dd1be9d4b93272b379ec.anchor	population.ingress.elf.06	49877	22679	-5512	45978	41196	-3504	0	0	NO_PATH	0	0	data/spawns/Oren/SeaOfSpores.xml|data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml
bridge.3bd258465f5239370b5aef9f	component.21c159db00da4bc03daf51c5	32768	10	R	generated.farm.a0a916d344116254f0d4e3f5.anchor	generated.farm.d6f82637bd6fae44cd109781.anchor	31295	61887	-3544	48366	42521	-3472	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.3bdcf392455ee6ec671e3422	component.f5ec43735be4685d0f522b55	32768	6	F	population.ingress.orc.04	generated.farm.c7902e29cb3795a4ce8dcf2c.anchor	-56693	-113610	-672	-50720	-86977	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/KrateisCube.xml
bridge.3c13e4680f61b7aeac6597e1	component.a99c371149bc249af615a5c3	32768	3	F	population.route.orc.a3	generated.farm.ab5e8f2e7966e479ea160401.anchor	-50845	-113715	-168	-22483	-124604	-2656	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.3c277be22f78a503c3e9b446	component.34034eda8581571932b22786	8192	3	R	generated.farm.e72c2c1fdf7715981415fcdb.anchor	population.route.orc.a4	-49543	-110784	-240	-50077	-115763	-160	0	0	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.3c3f05aa79ab7f684c1a9081	component.b0959173bd82d4b722b2be8c	32768	11	F	population.ingress.dark-elf.06	generated.farm.c64e3da0e4c050e99dd0e964.anchor	28395	11127	-4232	25484	-10847	-2480	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
