transition_id	from_gk_fact_key	to_destination_fact_key	teleporter_npc_id	teleport_type	destination_name	fee_id	fee_count	condition_summary	source_path	transition_status	reason
transition.3fcefc838a18bf438c41f566	spawn.cd48f4a126ad9fb6d9a60ca2	dest.a11b765b1fdfbe59148d95d8	30540	NORMAL	Orc Village	57	17000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30540.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.4013f50c0069c72b21fa345c	spawn.8118b73cdef3dcf4862abdaa	dest.63633c1c0b2ce2aef3839369	30177	NOBLES_ADENA	Gludin Arena	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30177.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.403717cab2f545cff64e8755			50009	OTHER	Dark Elf Village	57	16000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.405fdfbb0e951d2429e601ca	spawn.978f8bbec92e2b221b7df148	dest.51c44f4436a71337f9d08693	31320	NOBLES_TOKEN	Cursed Village	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31320.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.408f4df20fad4db61e371b61			35858	OTHER	Giant's Cave Upper Layer	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Bayou.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.409c1d37ac891298935aab66	spawn.06384715e69ff99fb3fa7140	dest.4b64a4031d67faa11ec89832	35455	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35455.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.40a0d44760d5286783bfe2d3	spawn.5374d10b1c24ca1d9b7abce3	dest.2125cf8554de79ab3d5b500f	30848	NOBLES_ADENA	Anghel Waterfall	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30848.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.40a1d11fdd7d04802208d32a	spawn.4ec1cadaeec07b1cea645215	dest.fb425c42143da7dbe6caa9bd	35358	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35358.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4151bdd463f7db8ca262d3b7	spawn.32a71cec01cdd84fa8a137c1	dest.30c6d78f26daf398ac196b3b	35421	OTHER	West Area of the Devastated Castle	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35421.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4153b75e90dfb264cd846ba9	spawn.94983ae1f1c3f9665c08d90a	dest.4bf9406ebda63490a2e4f866	35461	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35461.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.416968c192211221a0792620			36317	OTHER	Rune Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Rune/Demon.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.416cdcf441158eb4a64688bf	spawn.4eb4de1255938bc6529e2121	dest.285de1592f4b8592a440458c	35356	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35356.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.41a249548a42c8c0e56a45df	spawn.83721c9bc3233206a7157ff8	dest.4346aa20af328c9ba9f6af99	35449	OTHER	South Entrance of Devastated Castle	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35449.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.41a97dc89afa7118a877ccbb	spawn.5374d10b1c24ca1d9b7abce3	dest.7eec49c06af03a8cb42ac597	30848	NORMAL	Town of Oren	57	6900	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30848.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.41bdb4ba696c1ecc81c96772	spawn.af960fc11717474fbd9a8de1	dest.ebf76483de26adc532e20be1	35394	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35394.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.42140a4c26499351b176511a	spawn.10d329274cbfb087ea2db790	dest.c198460adf168f69d59928b8	35441	OTHER	Blazing Swamp	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35441.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.425c506d94ee5c0d3d93d6f1	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.855c51b556858fd61626fb89	31964	NORMAL	Heine	57	100000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.42994bf76fb861ec9b2ff9e6	spawn.ee82a6e3aa92a4ff7f32794c	dest.8f85bf8825dbca964ffdd4ef	30006	NORMAL	Elven Ruins	57	830	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30006.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.42c1d766cc43bbe3925186c0			36317	OTHER	Fortress East Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Rune/Demon.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.42d53e5c1ca2177f411354ce	spawn.ec84dfd485d64270dab85c56	dest.5941e78c9227e5d2da3804d1	30134	NORMAL	Swampland	57	1100	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30134.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.42dac90bf2091f8de246193e	spawn.36b7fb3b300d15a92434b643	dest.c5b83c9fbef62a1041c22fe6	35439	OTHER	Seal of Shilen	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35439.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.42ea333d6aa921c6bdd5a8ab	spawn.eb2a0cf2960a2810f8a6efa9	dest.8421465378395625a7e75642	30080	NOBLES_TOKEN	Giran Arena	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30080.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.42ed4d93792625b5df3b6ac4	spawn.2c6832bb35acc2d8d0d5b398	dest.a3583d08fed318411cb80048	35572	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35572.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4319b740ede73cae00bbab59	spawn.0ee92d8baebbdfb84d872803	dest.8421465378395625a7e75642	30576	NOBLES_ADENA	Giran Arena	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30576.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.433a8df17efe16e3c812f3d8	spawn.d70ea375642633b463b52f09	dest.e556f76172bdd76a4017f7d0	35576	OTHER	Monastery of Silence	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35576.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.43585aa11b3175bfcfd2a543	spawn.83721c9bc3233206a7157ff8	dest.b58f19a83c9a55b40699ddeb	35449	OTHER	Tower of Insolence	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35449.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.437f72ee58f10dc2aca83207			50009	OTHER	Sel Mahum Training Grounds (Center)	57	1800	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.43811a07c99bb43aa6925b6e	spawn.cd48f4a126ad9fb6d9a60ca2	dest.1336b2e6b9a96915db9adc85	30540	NORMAL	Talking Island Village	57	46000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30540.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.439c5051727d715f1757ee6b	spawn.1da8428eb5966f18dbfbfba7	dest.7274cd1debd7911af23ba5ff	35447	OTHER	Forsaken Plains	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.43abc4bee37310949677e1fb			50009	OTHER	Elven Fortress	57	820	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.43b9e78077c5e2a559ddb349	spawn.c385b85b4fa667c107c77957	dest.0b3090ea379d9f05341e8986	35544	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35544.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.43baf4e46d3dae61aa5cc9fd	spawn.cd48f4a126ad9fb6d9a60ca2	dest.63633c1c0b2ce2aef3839369	30540	NOBLES_TOKEN	Gludin Arena	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30540.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.43bc93bd4b177569d9a00a38	spawn.41256c6ad8e7e8ba2089819f	dest.cb7747d72d17ad954f71a44b	35386	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35386.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.43f895756920464ef9381cd2	spawn.6abc779deb336e04fbf4e63d	dest.34770920e557037222c69194	35313	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35313.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.441e5df3e6252bab000c94c3	spawn.ec84dfd485d64270dab85c56	dest.44de0fd0120d61b3abe83c3b	30134	NOBLES_TOKEN	Center of the School of Dark Arts	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30134.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.443363de0b4f16eaaa57fe7c			35927	OTHER	Front of the Goddard Castle Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Goddard/Borderland.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.44765ccf0d8e283aaf2616f2	spawn.844ddb7500852ef9c1ed2526	dest.6f4c5951ec7be753e0cfc142	31275	NOBLES_ADENA	Garden of Wild Beasts	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.447f15902387481227839be6	spawn.c3b887fab1e752991ad6afef	dest.4bf9406ebda63490a2e4f866	35465	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35465.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.44ad7edd1e24f3c18b52d443	spawn.fba52e3020863a6709bad42b	dest.0078633d4fd88238ef4fcba7	35359	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35359.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.44c147e8278034a0a3442d72			35827	OTHER	Front of the Aden Castle Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Narsell.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.44c5843641ecdc66d4f4436f	spawn.6eeba532eae0b9e889d003f3	dest.553804e8d56bcc1dc5180f07	4319	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/4319.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.44e0dcf33d5f5087e29f936d	spawn.5374d10b1c24ca1d9b7abce3	dest.4dabd6c8c91e05fef87b95ff	30848	NOBLES_TOKEN	Tower of Insolence, 5th Floor	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30848.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.44e526eab217b93c3de72a6a	spawn.83721c9bc3233206a7157ff8	dest.e3d8a60886c4bb38f939f735	35449	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35449.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.450a9faabbc84d9b8548ca5e	spawn.f3a49ab4f7a73dfdea27ae5e	dest.b5edee75f7edd44ad47a86fe	35463	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35463.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.450f78f822d751f553cb3c57			36172	OTHER	Oren Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Oren/Antharas.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.45252a625d967205af2b6b47	spawn.346ed6d50c4dec06fddc162a	dest.194eb13a0d399a9adada5b2a	31095	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/dungeon/31095.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4569c4cc1ce65ca4f2ce136c			36003	OTHER	Front of the Schuttgart Castle Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Schuttgart/Archaic.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.4593da40d52133af9e0e61fc	spawn.c820b1421abc88c924e18183	dest.0d0316ad3328c2a0c97eaa42	35453	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35453.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.462ba13c63bbc419b30ae38a	spawn.f0661c33c791776d4947d764	dest.324727a73f04d8692dcb2325	35405	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35405.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.464168324cdc3928c0cc2c2a	spawn.c3b887fab1e752991ad6afef	dest.6a1ddd6bd7f4610f50be2cf8	35465	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35465.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.468a5a48ae334902fdd2303c			36317	OTHER	Valley of Saints	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Rune/Demon.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.4697a7626639f53fa28f5ffc	spawn.4d6c260dfe9aa93ef7cd3d01	dest.6e01d709d79d9f97ca88efbf	31103	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/dungeon/31103.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.46cdc5df40ef0ef88c895277	spawn.5ec71ae062fb709719b08cec	dest.9c1dbc6ba6f12bb84acd612f	32714	OTHER		57	50000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32714.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.46e5e9e842e6b7f0822926e4	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.6984ec0ae1183d6b746fcfbf	31964	NORMAL	Town of Aden	57	53000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.46eeed90757e61fd719221fb			36248	OTHER	Enchanted Valley, Northern Region	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Hunter.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.471bdf910789a87e1fedb4e4			36286	OTHER	Inside the Garden of Eva	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Innadril/Aaru.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.47271c579d93188771a98679	spawn.d70ea375642633b463b52f09	dest.e2fb009645f82b848a08cb77	35576	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35576.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4727c7db4111e5041fe91732	spawn.0016e701c223a86cf4708faf	dest.37dd54ff6a748485805ce920	35582	OTHER	Crypts of Disgrace	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35582.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4732ad60fcc6c90a9b071600	spawn.73592e9fbe2cad2fb5823585	dest.158a307b78a795f0025de5f5	35312	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35312.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.47d19ec269d96ca6ed65fd27	spawn.ec84dfd485d64270dab85c56	dest.eb916e92b3fcfca4e8cbf34a	30134	NOBLES_TOKEN	The Center of the Neutral Zone	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30134.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.4803a89b37c3a822fa9e33a0	spawn.10d329274cbfb087ea2db790	dest.6f3a60479d83bd2b62c9846a	35441	OTHER	Forest of Mirrors	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35441.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.481244b77eb8ccb8f8d4ffad	spawn.36b7fb3b300d15a92434b643	dest.e3d8a60886c4bb38f939f735	35439	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35439.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.481dcacdf3e7dfe69716224c	spawn.fe4abeeb44898d28325a3af7	dest.e556f76172bdd76a4017f7d0	35566	OTHER	Monastery of Silence	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35566.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4838917ef7431f5045211c2f	spawn.c820b1421abc88c924e18183	dest.0a3082f7cc8ee57406948adb	35453	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35453.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.484c1a04db8ccc95a2524a01	spawn.ee82a6e3aa92a4ff7f32794c	dest.1dfa3f30667e31e6ac87d5fa	30006	NORMAL	Elven Village	57	23000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30006.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.486707f828abbb23d7548f1c			36317	OTHER	Rune Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Rune/Demon.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.48674ef50c41ddae67c94202	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.9c1dbc6ba6f12bb84acd612f	31964	NORMAL	Rune Township	57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.48ca441a01080e0204596e0e	spawn.e10830aef1c1222837ff89f1	dest.79c7ab6dfb7a0db26307731e	35388	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35388.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.48eabced8f7bf993cdab5459	spawn.978f8bbec92e2b221b7df148	dest.b3ded18bbb6e7117c0af9e78	31320	NOBLES_ADENA	The Center of the Valley of Saints	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31320.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.48f1d2be24feeebed3a569fd	spawn.e57ab2bdcf11fcf05814a248	dest.9b179fe51bfb83ea154beacf	30836	NOBLES_ADENA	Gorgon Flower Garden	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30836.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.48fd25401303aaf83cb39ff7	spawn.f0661c33c791776d4947d764	dest.85654eab3d11b3662e3c6afd	35405	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35405.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4922cabbece8b3c8e4b8dab5	spawn.d18a9ba08e5427b0fcccb4f0	dest.4f5494441b06f6ad17ab7b81	35359	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35359.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.497101bb78c93b6dcd60943b	spawn.2bd809ab31a9a654e3b3b585	dest.11bff8b2ece8b4161284f063	35574	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35574.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.49df173f56db9814f56564da	spawn.fdab72a0711244aa7ea31905	dest.7ef6345222284c6faf86354d	35578	OTHER	Forest of the Dead	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35578.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4a086bc696ec00075f261e78	spawn.af960fc11717474fbd9a8de1	dest.f8724494639bcf7319d21959	35394	OTHER	Wastelands	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35394.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4a35d903377507a1b1445ad5	spawn.993894ff89851a8c71e83555	dest.d668b665b9a70dd52f15f257	35390	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35390.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.4a39e03d2503bd4eaed6e8bd	spawn.c820b1421abc88c924e18183	dest.4c8e1b10064333c3b31e6a23	35453	OTHER	Dragon Valley	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35453.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
