source_family	coverage_key	entrance_status	entrance_kind	outside_anchor	inside_anchor	door_ids	door_default_statuses	floor_key	transition_source	geodata_status	planner_status	blocker	instance_id	room_territory	zone_refs	evidence_refs
NecropolisOfSacrifice	43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b	UNPROVEN						z:-5120:-4970		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5120:-4970:-52189,220137|-51553,220135|-51546,220724|-52192,220725	ssq01_1824_ssq21	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b
DevilsIsle	43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1	UNPROVEN						z:-4032:-3732		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4032:-3732:51820,205340|52535,205305|52535,205436|51705,205528	giran08_2124_021	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1
TowerOfInsolence	448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c	UNPROVEN						z:2920:3120		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:2920:3120:112716,15928|113156,15980|113488,16772|112980,17004|112784,16584	aden39_2318_04	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c
NecropolisOfTheSaints	448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5	UNPROVEN						z:-5468:-5268		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5468:-5268:85220,213467|86568,213444|86576,214164|85220,214156	ssq08_2224_ssq04	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5
DevilsIsle	44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb	UNPROVEN						z:-3384:-3034		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3384:-3034:49514,211415|50184,211420|50184,211815|49514,211810	giran08_2124_072	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb
TowerOfInsolence	457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5	UNPROVEN						z:-3648:-3448		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3648:-3448:115212,13852|115964,14152|116612,14784|116880,15536|115756,15752|115012,15040	aden34_2318_05	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5
DevilsIsle	469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52	UNPROVEN						z:-4064:-3714		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4064:-3714:41798,202736|42167,202710|42387,203261|42096,203546|41755,203316|41664,202992	t21_244_009	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52
NecropolisOfSacrifice	469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809	UNPROVEN						z:-5119:-4969		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5119:-4969:-47577,214434|-46950,214432|-46955,215033|-47576,215038	ssq01_1824_ssq30	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809
CatacombOfTheHeretic	469ef1a912f672d5fb64029f93fb93fa9cc12e08301b84e54a21c0c2da5c0706	UNPROVEN						z:-7953:-7803		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7953:-7803:-44952,-243609|-44299,-243613|-44291,-241782|-44950,-241786	ssq06_2122_ssq24	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:469ef1a912f672d5fb64029f93fb93fa9cc12e08301b84e54a21c0c2da5c0706
NecropolisOfTheSaints	48af8faa2858e8d26089141b4734082d5de438b2ed7d1547570f8cda886dda45	UNPROVEN						z:-5480:-5280		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5480:-5280:91800,212508|92484,212504|92472,213856|91804,213872	ssq08_2224_ssq17	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:48af8faa2858e8d26089141b4734082d5de438b2ed7d1547570f8cda886dda45
CatacombOfTheHeretic	48c287dc67f97df661603678bd498459d5376cfe42b5952e58b654252eb44c0b	UNPROVEN						z:-7938:-7788		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7938:-7788:-43922,-240286|-43338,-240289|-43340,-239657|-43929,-239659	ssq06_2122_ssq21	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:48c287dc67f97df661603678bd498459d5376cfe42b5952e58b654252eb44c0b
NecropolisOfMartyrdom	4908724b6fd903b2de5617bbe3dab8650509a721620ad654296b61504325440c	UNPROVEN						z:-4864:-4664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4864:-4664:128647,137077|129251,137069|129239,137721|128649,137717	ssq10_2322_ssq18	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:4908724b6fd903b2de5617bbe3dab8650509a721620ad654296b61504325440c
NecropolisOfSacrifice	4a5c4a30c49c037c31cc44159f41afce721597bab4d742ceef01e3fa47ba365e	UNPROVEN						z:-5119:-4969		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5119:-4969:-42844,215541|-42225,215543|-42199,216889|-42850,216889	ssq01_1824_ssq13	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:4a5c4a30c49c037c31cc44159f41afce721597bab4d742ceef01e3fa47ba365e
CatacombOfTheWitch	4aaf987767efa5870bbaabda437a6a0161371538ada8d829c423b1a12a597b92	UNPROVEN						z:-5476:-5276		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5476:-5276:144097,85003|144736,85003|144736,86463|144097,86463	ssq13_2420_ssq21	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:4aaf987767efa5870bbaabda437a6a0161371538ada8d829c423b1a12a597b92
IvoryTower	4b2913db19c188b1c443f53280728dddd18943b52d524eac1580d066b61abfbc	UNPROVEN						z:-3792:-3292		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3792:-3292:88732,64|93464,100|93260,3220|88732,1164	oren31_2218_03	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:4b2913db19c188b1c443f53280728dddd18943b52d524eac1580d066b61abfbc
CatacombOfTheBranded	4babb777e37a9765fa10ea31b18d7ffdf6a371bb7c105855ed15d77c7ebd9d7d	UNPROVEN						z:-5014:-4864		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5014:-4864:49764,171144|50366,171143|50367,171767|49762,171769	ssq05_2123_ssq05	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:4babb777e37a9765fa10ea31b18d7ffdf6a371bb7c105855ed15d77c7ebd9d7d
CatacombOfTheBranded	4c23e39a46e3f0aa455ab8d7d23809bc969a59fe0fbe55ed84352077fbd732bf	UNPROVEN						z:-5013:-4863		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5013:-4863:53114,177575|54452,177574|54458,178206|53110,178204	ssq05_2123_ssq28	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:4c23e39a46e3f0aa455ab8d7d23809bc969a59fe0fbe55ed84352077fbd732bf
TowerOfInsolence	4c2b59d00cddc6b6d35a6d78885865f345bc896692847ee3a0fce31db365a19e	UNPROVEN						z:896:1096		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:896:1096:113604,17852|114156,18080|114012,18872|113128,18504	aden37_2318_09	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:4c2b59d00cddc6b6d35a6d78885865f345bc896692847ee3a0fce31db365a19e
NecropolisOfMartyrdom	4c3e6885af6c3318278589eb5caf4eef278a0f9eaa59c6146f9ebf72ac8083bd	UNPROVEN						z:-4864:-4664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4864:-4664:124021,137112|124625,137104|124613,137756|124022,137752	ssq10_2322_ssq11	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:4c3e6885af6c3318278589eb5caf4eef278a0f9eaa59c6146f9ebf72ac8083bd
TowerOfInsolence	4c652ae78e260a44351f9dae808e1675f320410a866cb173c5f6096c81d80195	UNPROVEN				23180005|23180006	close|close	z:6948:7148		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:6948:7148:113468,14144|114724,15352|113972,16116|112712,14844	aden29_2318_p09	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:4c652ae78e260a44351f9dae808e1675f320410a866cb173c5f6096c81d80195|data/Doors.xml#23180005|data/Doors.xml#23180006
CatacombOfTheBranded	4c82aa9092c063826bda32ac0a17218e00430a9766adc0b4175815deef8ca3ff	UNPROVEN						z:-5013:-4863		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5013:-4863:48787,169989|50129,169992|50129,170612|48790,170616	ssq05_2123_ssq02	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:4c82aa9092c063826bda32ac0a17218e00430a9766adc0b4175815deef8ca3ff
NecropolisOfDevotion	4c95f843fa9172d2f6ad0aa6922404a17058a1934de9b95c8347046b57e21c97	UNPROVEN						z:-4777:-4627		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4777:-4627:-50977,80854|-49097,80853|-49096,81519|-50985,81507	ssq02_1820_ssq05	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:4c95f843fa9172d2f6ad0aa6922404a17058a1934de9b95c8347046b57e21c97
NecropolisOfWorship	4e7798c51196e4169e0dc2a0c082c673cba17c29786c310ef8350d5bc4c6222e	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:116974,173678|117626,173678|117626,174330|116974,174330	ssq09_2323_ssq09	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:4e7798c51196e4169e0dc2a0c082c673cba17c29786c310ef8350d5bc4c6222e
NecropolisOfSacrifice	4ebc0ce46945ce7715b986108531b3d139ec55b2f2fef3cddfbfd93fe6dab87e	UNPROVEN						z:-5122:-4972		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5122:-4972:-41880,220131|-41250,220127|-41252,220717|-41878,220719	ssq01_1824_ssq16	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:4ebc0ce46945ce7715b986108531b3d139ec55b2f2fef3cddfbfd93fe6dab87e
NecropolisOfMartyrdom	4ee3ec4e852d5a76105439f3d11dccbfff624237bb9b861b571d512bb02f9047	UNPROVEN						z:-4864:-4664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4864:-4664:119475,135947|120079,135939|120067,136591|119476,136587	ssq10_2322_ssq05	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:4ee3ec4e852d5a76105439f3d11dccbfff624237bb9b861b571d512bb02f9047
ImperialTomb	4f0b1780f352370bcdae7327900003d8ffa285bbab4a98df714c44c3d27777a7	UNPROVEN						z:-6647:-6347		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-6647:-6347:186143,-78512|186962,-78497|186952,-77690|186140,-77695	godard14_2515_13	data/spawns/Goddard/ImperialTomb.xml|TOPOLOGY_CANDIDATES.tsv:4f0b1780f352370bcdae7327900003d8ffa285bbab4a98df714c44c3d27777a7
ImperialTomb	4f3be7fae963d8c88704f4a863f9d63b2215cd09008cb725f31a6114d3a12345	UNPROVEN						z:-5372:-5072		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5372:-5072:186151,-84243|186911,-84241|186965,-83467|186141,-83455	godard14_2515_19	data/spawns/Goddard/ImperialTomb.xml|TOPOLOGY_CANDIDATES.tsv:4f3be7fae963d8c88704f4a863f9d63b2215cd09008cb725f31a6114d3a12345
NecropolisOfSacrifice	4f64fdce56d363b17118751d435d404c138b1b4157d9bb92c8bee2171b0f3acf	UNPROVEN						z:-5122:-4972		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5122:-4972:-49430,218216|-48109,218222|-48116,218884|-49433,218892	ssq01_1824_ssq24	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:4f64fdce56d363b17118751d435d404c138b1b4157d9bb92c8bee2171b0f3acf
NecropolisOfSacrifice	500370478e36f602011a23047ebf3a3cc44c9f0ba608aff1a1fd1135a12d310c	UNPROVEN						z:-5120:-4970		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5120:-4970:-48883,216939|-47023,216942|-47028,217590|-48864,217596	ssq01_1824_ssq25	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:500370478e36f602011a23047ebf3a3cc44c9f0ba608aff1a1fd1135a12d310c
CatacombOfTheApostate	50625251b1d82d0e173de6140459f920b613940c2cfb516a738ae20e100015ce	UNPROVEN						z:-8198:-8048		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8198:-8048:-10235,-251089|-9581,-251083|-9580,-250487|-10227,-250490	ssq11_2220_ssq33	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:50625251b1d82d0e173de6140459f920b613940c2cfb516a738ae20e100015ce
NecropolisOfTheDisciples	50edbeaeb650efa8c863d56194efc0a0010d0aa8ac3713bce2c237816a11e17e	UNPROVEN						z:-4940:-4740		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4940:-4740:174808,-15417|175495,-15417|175495,-13583|174808,-13583	ssq14_2517_ssq04	data/spawns/Catacombs/NecropolisOfTheDisciples.xml|TOPOLOGY_CANDIDATES.tsv:50edbeaeb650efa8c863d56194efc0a0010d0aa8ac3713bce2c237816a11e17e
CatacombOfTheApostate	513fc6da7b04f723b444988615cf7624e3f6f93024a2d73b5f5242f170ef0e25	UNPROVEN						z:-8196:-8046		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8196:-8046:-10874,-247737|-9514,-247735|-9512,-247117|-10867,-247117	ssq11_2220_ssq32	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:513fc6da7b04f723b444988615cf7624e3f6f93024a2d73b5f5242f170ef0e25
DevilsIsle	5152587f5d52d68aa3307d15f3b4f9f462ccb45febe3eb2227b4da0dd97c8a15	UNPROVEN						z:-3732:-3532		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3732:-3532:45945,206769|46193,206927|46272,207953|46009,208176|45346,208091|45172,207837|45299,207282|45585,206916	giran08_2124_014	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:5152587f5d52d68aa3307d15f3b4f9f462ccb45febe3eb2227b4da0dd97c8a15
TowerOfInsolence	516eed16801fe4480840055e03d5e2be0785a54a2523021322c491ea5b450012	UNPROVEN						z:-5103:-4903		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5103:-4903:115159,13688|116005,14066|116634,14726|116953,15467|115980,15715|115077,14717	aden33_2318_02	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:516eed16801fe4480840055e03d5e2be0785a54a2523021322c491ea5b450012
DevilsIsle	516fe93c4e16a4610b09d4c0d809e33c47119036f21e29bef7f2577db4f02c88	UNPROVEN						z:-4300:-3700		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4300:-3700:51467,213833|52733,213849|53106,214227|52936,215063|52350,215077	giran08_2124_094	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:516fe93c4e16a4610b09d4c0d809e33c47119036f21e29bef7f2577db4f02c88
TowerOfInsolence	51c1b286f156a3bfa45512302f70858a9582f1d472e1621910e7c1c5a62040d4	UNPROVEN						z:-3644:-3444		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3644:-3444:112381,16669|113600,16448|114304,17152|114072,18352|113269,17990|112729,17452	aden34_2318_03	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:51c1b286f156a3bfa45512302f70858a9582f1d472e1621910e7c1c5a62040d4
CatacombOfTheBranded	523eb9b033a631cbf9fd28cea7e727f1d691b589c2a15bcac70332b0166b0d01	UNPROVEN						z:-5018:-4868		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5018:-4868:53360,173864|53977,173866|53986,175199|53366,175202	ssq05_2123_ssq33	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:523eb9b033a631cbf9fd28cea7e727f1d691b589c2a15bcac70332b0166b0d01
CatacombOfTheApostate	5300571cf1c6ca7f0169b40424c2ac55c2faed18ec626fae259603c180327635	UNPROVEN						z:-8200:-8050		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8200:-8050:-17773,-248379|-16424,-248379|-16435,-247748|-17777,-247752	ssq11_2220_ssq10	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:5300571cf1c6ca7f0169b40424c2ac55c2faed18ec626fae259603c180327635
CatacombOfTheHeretic	546d3f99ff24ffb26b4b346c222f3b26650110211c1a9cafaf73e8377904e81f	UNPROVEN						z:-7941:-7791		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7941:-7791:-48555,-245965|-47932,-245967|-47918,-245368|-48550,-245372	ssq06_2122_ssq06	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:546d3f99ff24ffb26b4b346c222f3b26650110211c1a9cafaf73e8377904e81f
DevilsIsle	54b4a5284bb69a860c5ba3a6e78feba8e96ad2082d1959c5929c0368e51adaad	UNPROVEN						z:-2736:-2536		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-2736:-2536:50608,209718|51145,209718|51150,210201|50614,210201	giran08_2124_076	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:54b4a5284bb69a860c5ba3a6e78feba8e96ad2082d1959c5929c0368e51adaad
NecropolisOfMartyrdom	55498f75b3f89b093438b5d2aca054326ba862b1400c9d4ea01e82e4e8e2a737	UNPROVEN						z:-4864:-4664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4864:-4664:119732,132514|120458,132508|120437,134430|119729,134425	ssq10_2322_ssq01	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:55498f75b3f89b093438b5d2aca054326ba862b1400c9d4ea01e82e4e8e2a737
NecropolisOfSacrifice	557af73c900d6b66ddff163692dad0c30ca803f6f4da1663d4d0a9212f9d261c	UNPROVEN						z:-5130:-4980		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5130:-4980:-44341,213439|-43722,213439|-43719,214816|-44347,214805	ssq01_1824_ssq05	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:557af73c900d6b66ddff163692dad0c30ca803f6f4da1663d4d0a9212f9d261c
CatacombOfTheHeretic	55ec6aa3e806603201289dadbc8daab00781aec3f432c7eb9bf7eee5e72c7e57	UNPROVEN						z:-7940:-7790		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7940:-7790:-43819,-250558|-43197,-250559|-43188,-249233|-43823,-249232	ssq06_2122_ssq32	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:55ec6aa3e806603201289dadbc8daab00781aec3f432c7eb9bf7eee5e72c7e57
DevilsIsle	562889de3bc9c19b5901bd74debf8b1fe224143496bda9511051d7afe2397efa	UNPROVEN						z:-2496:-2296		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-2496:-2296:54853,209648|55245,209648|55245,210250|54853,210250	giran08_2124_086	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:562889de3bc9c19b5901bd74debf8b1fe224143496bda9511051d7afe2397efa
NecropolisOfThePilgrims	5632cfb1cce511d2b39feb92e258d2364ba7880a14d9d96489cc197eca26109c	UNPROVEN						z:-5455:-5305		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5455:-5305:52739,119531|53388,119534|53370,121317|52731,121315	ssq07_2121_ssq19	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|TOPOLOGY_CANDIDATES.tsv:5632cfb1cce511d2b39feb92e258d2364ba7880a14d9d96489cc197eca26109c
NecropolisOfTheSaints	56baaab98d4698275fd093787b729fbef13802670f6ac5ceca571cd22a8d6218	UNPROVEN						z:-5480:-5280		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5480:-5280:89136,216475|89820,216471|89808,217823|89140,217839	ssq08_2224_ssq27	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:56baaab98d4698275fd093787b729fbef13802670f6ac5ceca571cd22a8d6218
NecropolisOfThePilgrims	57959750134e973f8d5848e8723c1fd737726d1115debea0e806fe250f346842	UNPROVEN						z:-5446:-5296		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5446:-5296:44919,119975|45569,119976|45566,121316|44927,121315	ssq07_2121_ssq02	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|TOPOLOGY_CANDIDATES.tsv:57959750134e973f8d5848e8723c1fd737726d1115debea0e806fe250f346842
DevilsIsle	5844391794232531818c2c53bfb29285a8d3e1ef5f5eb50853c2777358e80b63	UNPROVEN						z:-3636:-3436		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3636:-3436:47595,208720|47989,209095|47953,209562|47595,209768|46617,209740|46484,208783|46702,208565	giran08_2124_025	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:5844391794232531818c2c53bfb29285a8d3e1ef5f5eb50853c2777358e80b63
DevilsIsle	5864c5a21d13b5080a6dea92abf0d222a6adfd4e963806af132f4aecbcfbf454	UNPROVEN						z:-3772:-3572		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3772:-3572:49163,207966|50907,207966|50907,209418|49163,209418	giran08_2124_017	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:5864c5a21d13b5080a6dea92abf0d222a6adfd4e963806af132f4aecbcfbf454
CatacombOfTheWitch	58a5792e0f4846c168219a76807dd86f743eff87bc8861c1b5b74f611d7c092e	UNPROVEN						z:-5468:-5268		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5468:-5268:148645,81447|150525,81447|150525,82142|148645,82142	ssq13_2420_ssq15	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:58a5792e0f4846c168219a76807dd86f743eff87bc8861c1b5b74f611d7c092e
NecropolisOfThePatriots	58c12a75046452e4b831cec2b77cfd4c331380b295d2aab0865bcec45fa49ef9	UNPROVEN						z:-5207:-5057		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5207:-5057:-14729,80393|-14076,80409|-14090,82254|-14747,82261	ssq03_1920_ssq18	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:58c12a75046452e4b831cec2b77cfd4c331380b295d2aab0865bcec45fa49ef9
DevilsIsle	58e7efa4ffc5c3fe89bc3822fc5e5d5bb589d903243cee5f4328d0c7f229951b	UNPROVEN						z:-4304:-3704		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4304:-3704:51600,214652|51720,214064|52168,214852|51604,215588	giran08_2124_095	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:58e7efa4ffc5c3fe89bc3822fc5e5d5bb589d903243cee5f4328d0c7f229951b
NecropolisOfWorship	58fba6c9b4e4d94dcb5c542fd390b8bd58a632ae10176372f60e9afed1eb43a2	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:113435,177267|114063,177267|114063,178762|113435,178762	ssq09_2323_ssq05	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:58fba6c9b4e4d94dcb5c542fd390b8bd58a632ae10176372f60e9afed1eb43a2
