route_id	from_kind	from_id	to_kind	to_id	candidate_mode	candidate_reason	map_region_loc_id	straight_line_distance	teleporter_source	existing_core_edge_id	validation_status	source_refs
generated.route.5204551be79b778748543e63	TELEPORTER_NPC	30899	SOURCE_LOCATION	86147,218268,-3592	TELEPORT_FACT	NOBLES_TOKEN|Field of Whispers Center			data/teleporters/town/30899.xml		FACTUAL_TELEPORT	data/teleporters/town/30899.xml
generated.route.520d97b015b02a8e3e29b550	NODE	generated.farm.12abd381c25870301b6262ee	NODE	generated.farm.c4c86a1c1e9423c05d843bc9	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	3801			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.521cd152f92256027a69f9c0	NODE	generated.farm.0f3b8c82251c8dddfa049825	NODE	generated.farm.8da259d8241531db2cf50d56	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	388			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.5226a45fc78347ade103379b	TELEPORTER_NPC	30848	SOURCE_LOCATION	135580,19467,-3424	TELEPORT_FACT	NOBLES_TOKEN|Plains of Glory			data/teleporters/town/30848.xml		FACTUAL_TELEPORT	data/teleporters/town/30848.xml
generated.route.522be3250b9f060422d9cf59	NODE	generated.farm.7957df77c02d6f68bd2e9f35	NODE	generated.farm.e97bebd983cc1e926e2de550	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2501			NEEDS_GEODATA	data/spawns/Giran/DeathPass.xml|data/spawns/Giran/DeathPass.xml
generated.route.52300e20e3e29f5a9fa911f9	NODE	generated.farm.ab876f3b89c33badda134d81	NODE	generated.farm.af862d6f14f367ce7dea6191	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	6528			NEEDS_GEODATA	data/spawns/Aden/TheForbiddenGateway.xml|data/spawns/Aden/TheForbiddenGateway.xml
generated.route.52390986f2a743ecd7793d8d	NODE	generated.farm.4d251fc12e3a4f23b7b8a96e	NODE	generated.farm.34a7a4dd66b0249a3dc8f486	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	5206			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/VarkaSlenosOutpost.xml
generated.route.523ea9a5b55bc502798483db	NODE	generated.farm.377d57104f906701ebb22baf	NODE	generated.farm.55bf36d0eec0bd04e73a95d8	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	0			NEEDS_GEODATA	data/spawns/Oren/TimakOutpost.xml|data/spawns/Oren/TimakOutpost.xml
generated.route.524533c38de0930a4e1501b4	NODE	generated.farm.1f10b1e0161539b2693a8e7c	NODE	generated.farm.3b2d40192a6c2a5e067e68d3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	1105			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheHeretic.xml|data/spawns/Catacombs/CatacombOfTheHeretic.xml
generated.route.524abbdd11f39c8570bcd14e	NODE	generated.farm.955d1342ea0bcf5e5d329013	NODE	generated.farm.af6a6553f7f39fcbe2980198	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	6989			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.524bad15577cded66cada0c7	NODE	generated.farm.08eced60f60a66b7fc7027b7	NODE	generated.farm.2bba27b658ad186ee067d4b1	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1564			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.526cde322c5d92d416306191	NODE	generated.farm.8eb6c5420de03ec55ce0c95c	NODE	generated.farm.8f2feda5b58937c8c92335bb	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	2078			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.526e939ab9cef6b62d4e5c5a	NODE	generated.farm.871f824b82a0cd7eca5eb52d	NODE	generated.farm.cfa17f17b8754d3001e801be	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	1842			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheBranded.xml|data/spawns/Catacombs/CatacombOfTheBranded.xml
generated.route.5270b4ca798dc47131f801f1	NODE	generated.farm.3492407e2cce7debde4e3307	NODE	generated.farm.b0be9056e4038ab258612ffe	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	4954			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.527179aea21dab007305668b	TELEPORTER_NPC	35407	SOURCE_LOCATION	16582,144130,-2960	TELEPORT_FACT	OTHER|West Gate Entrance			data/teleporters/clanhall/Dion/35407.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Dion/35407.xml
generated.route.52789e193307cfd2622512fa	NODE	generated.farm.0cce9bd32252cc6b834283c9	NODE	generated.farm.eae0436f364fe24a572ad0af	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1907			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.5282093c97643ba30154fdc9	NODE	generated.farm.0be55048fce8cdded0d732d3	NODE	generated.farm.5eb90806db1167da3a0881d8	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	5531			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.528bb5d59387f3e9f5c92e5c	NODE	generated.farm.4fd4c869d7e72d6accf072c6	NODE	generated.farm.af862d6f14f367ce7dea6191	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	4462			NEEDS_GEODATA	data/spawns/Aden/TheForbiddenGateway.xml|data/spawns/Aden/TheForbiddenGateway.xml
generated.route.529893ec6e0086c6c3833a7b	NODE	generated.farm.6d3045661eab6dc4d2142d40	NODE	generated.farm.aade91ff258d175c2e044193	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	4467			NEEDS_GEODATA	data/spawns/Rune/ValleyOfSaints.xml|data/spawns/Rune/ValleyOfSaints.xml
generated.route.52aca08011a47d638dbe3ad0	NODE	generated.farm.7920abf19e79ef73a8559245	NODE	generated.farm.9320f8c6ae6154ddebc3b8ce	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1833			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.52c074f0b7461f85c18fe60d	NODE	generated.farm.4f5da4ac33cd3af0804d5216	NODE	generated.farm.5ee23e627926821939df31d5	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	4298			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.52c34190f9cb9525d3718b60	NODE	generated.farm.607e86bb350cf946da60056b	NODE	generated.farm.75d790e3f711fa33bd92dc9e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	4169			NEEDS_GEODATA	data/spawns/Goddard/WallOfArgos.xml|data/spawns/Goddard/WallOfArgos.xml
generated.route.52c66c01fa351c463644284b	NODE	generated.farm.0f60864f8aeaf3b9ec22f8c3	NODE	generated.farm.dec15e9ca79af6667377c2ee	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	6860			NEEDS_GEODATA	data/spawns/Giran/HardinsAcademy.xml|data/spawns/Giran/HardinsAcademy.xml
generated.route.52d5976c4ab468819d361b44	NODE	generated.farm.2a5ab13cb674a6200d5ff19c	NODE	generated.farm.97b1b84919a2b242be257b4b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	488			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.52e10eecc4a1246e8af7e4c3	NODE	generated.farm.7467d33233fdc7ed68d3f0d8	NODE	generated.farm.b1c9b39e9df9949750a0d5e2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	4185			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.52fc33a06fcd4b57f4ed9861	NODE	generated.farm.15882f4644c8ea178fa13ca6	NODE	generated.farm.2d4bde8fae53397480777df9	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2651			NEEDS_GEODATA	data/spawns/Goddard/KetraOrcOutpost.xml|data/spawns/Goddard/KetraOrcOutpost.xml
generated.route.52fd84d7ad4ccc4cae84a713	TELEPORTER_NPC	32163	SOURCE_LOCATION	115113,-178212,-901	TELEPORT_FACT	NORMAL|Dwarven Village			data/teleporters/town/32163.xml		FACTUAL_TELEPORT	data/teleporters/town/32163.xml
generated.route.5308caf00d501d95ddbe43e2	NODE	generated.farm.640e00e000e2112ebeefa1dd	NODE	generated.farm.985e946300bc0cc869b21ad8	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	2508			NEEDS_GEODATA	data/spawns/Gludin/TurekOrcs.xml|data/spawns/Gludin/TurekOrcs.xml
generated.route.5313e08b48b6acbfe1926dc4	TELEPORTER_NPC	35386	SOURCE_LOCATION	-14393,123671,-3144	TELEPORT_FACT	OTHER|Village Square			data/teleporters/clanhall/Gludio/35386.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Gludio/35386.xml
generated.route.5318fd4abe49102a324216c9	TELEPORTER_NPC	30256	SOURCE_LOCATION	-87328,142266,-3640	TELEPORT_FACT	NOBLES_TOKEN|Gludin Arena			data/teleporters/town/30256.xml		FACTUAL_TELEPORT	data/teleporters/town/30256.xml
generated.route.53212512945013cc9887ac81	NODE	generated.farm.6c9c6a21765a07d06cd6ebce	NODE	generated.farm.c0292cae2c0ad407aa2ac552	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1037			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheWitch.xml|data/spawns/Catacombs/CatacombOfTheWitch.xml
generated.route.53237427ab435cb4b8ab2ef2	NODE	generated.farm.c009026cbd1e5bf534699dd0	NODE	generated.farm.e2b6adc79412bda9e5aa245a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	0			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.532b3c8552f5a261f8c7802a	NODE	generated.farm.526b09a091d98f00b6b95c03	NODE	generated.farm.e02398713373cbb6d5af1f6d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1204			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.533c3caeb28e24f4d5c51094	TELEPORTER_NPC	32602	SOURCE_LOCATION	-251624,213420,-12072	TELEPORT_FACT	OTHER|			data/teleporters/others/32602.xml		FACTUAL_TELEPORT	data/teleporters/others/32602.xml
generated.route.5341fa23e88265f6e0114759	TELEPORTER_NPC	35390	SOURCE_LOCATION	-9959,176184,-4160	TELEPORT_FACT	OTHER|Ant Nest			data/teleporters/clanhall/Gludio/35390.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Gludio/35390.xml
generated.route.534cf21d1d4d4e03cf34f462	NODE	generated.farm.6309ee05f1dd88c8f2b781bb	NODE	generated.farm.68ac03db1d45016496b071a9	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	10773			NEEDS_GEODATA	data/spawns/Dion/ExecutionGrounds.xml|data/spawns/Dion/TanorCanyon.xml
generated.route.5352c417578340b96f5a6669	TELEPORTER_NPC	30146	SOURCE_LOCATION	73579,142709,-3768	TELEPORT_FACT	NOBLES_TOKEN|Giran Arena			data/teleporters/town/30146.xml		FACTUAL_TELEPORT	data/teleporters/town/30146.xml
generated.route.535a02a22d1f403759d4c00d	NODE	generated.farm.f2b1b6792751756f1bfee4a0	NODE	generated.farm.8617b63ea20934a38dd21d96	REGION_LINK	same_instance_bucket_nearest_4_degree_4_distance_le_12000		7343			NEEDS_GEODATA	data/spawns/Dion/PlainsOfDion.xml|data/spawns/Gludio/Wasteland.xml
generated.route.535e4f7174787a8c7d82322a	NODE	generated.farm.702c7711f00e2a477fe96a00	NODE	generated.farm.b12a931541520ca6a8a655ad	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	5466			NEEDS_GEODATA	data/spawns/Oren/IvoryTower.xml|data/spawns/Oren/IvoryTower.xml
generated.route.536b87c29a76358e17415a30	NODE	generated.farm.5d791ad9988806db40054ae6	NODE	generated.farm.83197c647cda17c38461875b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	994			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.5384942cc48341a479435df4	NODE	generated.farm.461473b2007b13201cb092d5	NODE	generated.farm.955f25f2fb420fa321732753	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2888			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.5387f61b230632476b40bf6d	NODE	generated.farm.06e55ec3e12c1cc142fca810	NODE	generated.farm.955f25f2fb420fa321732753	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	3809			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.53a30dc3577572f23ab8fe52	NODE	generated.farm.0dc9ac37cece3e233c64a886	NODE	generated.farm.b6a5c3b2510ee08d20bd2b44	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	2018			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|data/spawns/Catacombs/NecropolisOfThePilgrims.xml
generated.route.53a7aed9798afa0b0ec6edef	NODE	generated.farm.5152587f5d52d68aa3307d15	NODE	generated.farm.788a7343bc908a787d613997	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	1512			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.53ab017f971dec3c1b660a40	TELEPORTER_NPC	35398	SOURCE_LOCATION	-83331,148563,-3148	TELEPORT_FACT	OTHER|North Gate Entrance			data/teleporters/clanhall/Gludin/35398.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Gludin/35398.xml
generated.route.53bc55bb88575c26cb77fea9	TELEPORTER_NPC	30899	SOURCE_LOCATION	146783,25808,-2008	TELEPORT_FACT	NORMAL|Town of Aden			data/teleporters/town/30899.xml		FACTUAL_TELEPORT	data/teleporters/town/30899.xml
generated.route.53bd95b77cf293e09feca52b	NODE	generated.farm.6bce7187cbe16e4accd6425c	NODE	generated.farm.d6e6bebd0e3fdd5c29f2a5c8	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	5577			NEEDS_GEODATA	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Aden/BlazingSwamp.xml
generated.route.53c9018c4aee1abd77ff9624	NODE	generated.farm.09a134fe3488cde44ffe7d01	NODE	generated.farm.2c4a02cc4efd0258bec3b276	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	92			NEEDS_GEODATA	data/spawns/Innadril/AlligatorIsland.xml|data/spawns/Innadril/AlligatorIsland.xml
generated.route.53cd000439c8d70e35476802	NODE	generated.farm.49184ce643e96b510b77ee2b	NODE	generated.farm.e0ee5ca00ddafb3b26cbff72	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	4622			NEEDS_GEODATA	data/spawns/Goddard/WallOfArgos.xml|data/spawns/Goddard/WallOfArgos.xml
generated.route.53d5178fdd6b6be899956391	NODE	generated.farm.24f298f8535b7f3ab04b423a	NODE	generated.farm.469706f42aed03ca8752f513	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	825			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.53fde55eff744aa885a2e9c3	NODE	generated.farm.8b32c9833a36412897e50681	NODE	generated.farm.c8b9667e3bb1a9c29cb6f4df	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	1289			NEEDS_GEODATA	data/spawns/Rune/ValleyOfSaints.xml|data/spawns/Rune/ValleyOfSaints.xml
generated.route.53fdf00416a287fb4a2bc3f8	NODE	generated.farm.a13d2e6bf583a727ea4bacaa	NODE	generated.farm.c1c3aae0690af78a60f2c53d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	4040			NEEDS_GEODATA	data/spawns/Goddard/WallOfArgos.xml|data/spawns/Goddard/WallOfArgos.xml
generated.route.540166eddd466a31c1a8c4c7	NODE	generated.farm.6586a5b8d91b027c98dd95f9	NODE	generated.farm.740f5eda2548b39299ec2eef	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	1753			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.5416783d6c9f143836a0188b	NODE	generated.farm.665486321e7bf473ca096086	NODE	generated.farm.d076cdef3e426e7fc61a927e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	1069			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.5427862b4861750833504567	NODE	generated.farm.6bc83e77853347227abfe383	NODE	generated.farm.a4fb928a35b928a157313b73	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	921			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.542a63fdadc25bb607b2644d	NODE	generated.farm.045686d6de6ef20528ad1e81	NODE	generated.farm.2821cf96ec95f62bb3d5bec7	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	4097			NEEDS_GEODATA	data/spawns/Dion/CrumaMarshlands.xml|data/spawns/Dion/CrumaMarshlands.xml
generated.route.542cda532094e190ac0a3c55	NODE	generated.farm.5029ee4e740ac07b4f22377a	NODE	generated.farm.b89ca0b5dd9ae4d586a8f4a9	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	2372			NEEDS_GEODATA	data/spawns/Rune/ValleyOfSaints.xml|data/spawns/Rune/ValleyOfSaints.xml
generated.route.5432467a833e912e722bb2d2	NODE	generated.farm.5ef4a6e960b28ed3443a8fb2	NODE	generated.farm.86d5f25a1793315a44aecbce	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2081			NEEDS_GEODATA	data/spawns/Goddard/KetraOrcOutpost.xml|data/spawns/Goddard/KetraOrcOutpost.xml
generated.route.5436388875609365749ffaaa	NODE	generated.farm.2d4bde8fae53397480777df9	NODE	generated.farm.3596353549d632e46a1e025a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	3599			NEEDS_GEODATA	data/spawns/Goddard/KetraOrcOutpost.xml|data/spawns/Goddard/KetraOrcOutpost.xml
generated.route.543a07d75a5a0ecaf1dc1f56	NODE	generated.farm.d5fc98ef4cd11399584af51b	NODE	generated.farm.f3ffce4093a3b6d679015437	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	10236			NEEDS_GEODATA	data/spawns/Dion/PlainsOfDion.xml|data/spawns/Dion/TanorCanyon.xml
generated.route.545d37518aeca376bcae684c	NODE	generated.farm.48af8faa2858e8d26089141b	NODE	generated.farm.77f9210e2ca1201c4291ed96	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	1914			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfTheSaints.xml|data/spawns/Catacombs/NecropolisOfTheSaints.xml
generated.route.5470d4b3080aafc6ad2e0b2c	NODE	generated.farm.4154f64e6cbbdb6e26e8a660	NODE	generated.farm.e8b33fffad59195a46a62c5f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	3306			NEEDS_GEODATA	data/spawns/Oren/SeaOfSpores.xml|data/spawns/Oren/SeaOfSpores.xml
generated.route.5472adfd908e8f1a120df03a	NODE	generated.farm.29b41e34d46a9fdfe5855d63	NODE	generated.farm.f1ed9f20366cefb2a176e465	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1714	2171			NEEDS_GEODATA	data/spawns/Others/PlunderousPlains.xml|data/spawns/Others/PlunderousPlains.xml
generated.route.547cf7bfff6c868ed272483e	NODE	generated.farm.5744e7f5203a80d95230902c	NODE	generated.farm.628f50fdd61296865e02b6cf	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	4968			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.547de9e5b175db743091c336	NODE	generated.farm.8db459ce91585a6f27d58c20	NODE	generated.farm.e37c4582cb7ad310f0f2f211	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1305			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.5487ee8c8ec69fc3f5a33b7d	NODE	generated.farm.90938b6eb5d577d41502628c	NODE	generated.farm.9932dcdc98a8579d07d58c2c	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	2623			NEEDS_GEODATA	data/spawns/Gludin/TurekOrcs.xml|data/spawns/Gludin/TurekOrcs.xml
generated.route.548d61446970d831fa3308da	NODE	generated.farm.1e8c0d491dc97dae03e592ff	NODE	generated.farm.dd47d151646e57dd76b718b3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2681			NEEDS_GEODATA	data/spawns/Goddard/KetraOrcOutpost.xml|data/spawns/Goddard/KetraOrcOutpost.xml
generated.route.549f6005a600075648425572	NODE	generated.farm.ef106f07b09da06bd1a83ce0	NODE	generated.farm.f9f3c9dc77615632096b1dd1	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	4427			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheWitch.xml|data/spawns/Catacombs/CatacombOfTheWitch.xml
generated.route.54a029894d8c24a37a0b072d	NODE	generated.farm.7687a7a08e9e2c021b1ed490	NODE	generated.farm.d3a3fac1d3b8aa458ac2ac2a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2799			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.54aac55dadc4256ade89589d	NODE	generated.farm.5b2e57881ef482626aaadb61	NODE	generated.farm.68c7f8837b265369e48a1155	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	5258			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.54ac61c5c4b4da655c33146c	NODE	generated.farm.77ea58a997aa8ef058b43d18	NODE	generated.farm.7f23cdd7810a5e9e882860d6	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	5461			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.54b20f5a91dcd6750a0f12c2	TELEPORTER_NPC	30256	SOURCE_LOCATION	46951,51550,-2976	TELEPORT_FACT	NORMAL|Elven Village			data/teleporters/town/30256.xml		FACTUAL_TELEPORT	data/teleporters/town/30256.xml
generated.route.54b303bdae94a3b6fd9d527b	NODE	generated.farm.5448ddf6d5e2fbbeb9319844	NODE	generated.farm.cfefa9f2c17ef6a1e6e80a8a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	3349			NEEDS_GEODATA	data/spawns/Dion/ExecutionGrounds.xml|data/spawns/Dion/ExecutionGrounds.xml
generated.route.54b6016a457348fbbf2193b8	NODE	generated.farm.5c061c15eff3f38fbc952b79	NODE	generated.farm.72b81b0dc2dfccdbc42954c7	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	2051			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheBranded.xml|data/spawns/Catacombs/CatacombOfTheBranded.xml
