band	rank	coverage_key	source_path	source_zone	npc_level_min	npc_level_max	target_anchor_id	anchor_validation_status	active_anchor	current_reachable	teleporter_npc_id	transition_id	native_destination_name	destination_x	destination_y	destination_z	destination_connector_id	source_anchor_id	source_current_reachable	missing_hub	missing_local_route	closed_or_multifloor	estimated_new_geo_checks	selection_status	selection_reason
61-75	198	66074bae415439a7e4d01eab684288a541154d4451f8907254e338f70203461d	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p09	72	72	generated.farm.66074bae415439a7e4d01eab.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	199	67798d61a8d39d2a52b3679250ca15ff95272b163ab88a147778e6fbd8e7f1d9	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p20	72	72	generated.farm.67798d61a8d39d2a52b36792.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	200	695a1f61aaddec7e175472cf416fdf5ac9b25c023fc5cec9b91a4a7a2f1fdaa2	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p19	72	72	generated.farm.695a1f61aaddec7e175472cf.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	201	6bce7187cbe16e4accd6425cde51683621d4d198eadac6eae1fd576a461d0afe	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_100	73	75	generated.farm.6bce7187cbe16e4accd6425c.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	202	6c968ddf427ceca100d2d3490576627e85af5759d381394eb2295243ae2d0820	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_15	70	72	generated.farm.6c968ddf427ceca100d2d349.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	203	6ebc6f90fe89341cd8f59b2b4ad972b72ab0648d018c87532a3d764cb000e488	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_16	70	72	generated.farm.6ebc6f90fe89341cd8f59b2b.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	204	7ab26162c3aaf608932196974c6385ece6d0829603af648c1b8786bf345ffe66	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_20	65	69	generated.farm.7ab26162c3aaf60893219697.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	205	824ac5dfdecdfcbade1e19202c069229cefb16b2ad551b7071f8cee441bd9860	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_87	67	69	generated.farm.824ac5dfdecdfcbade1e1920.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	206	8611bed14d3604326688b0d271911a4cc79c1849985223e013dfc9fe3b08ea09	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_98	70	72	generated.farm.8611bed14d3604326688b0d2.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	207	87c6db395f6b9b474b17558fde78f8dd25f5a336bc59d11743def09ef71b410e	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_99	73	75	generated.farm.87c6db395f6b9b474b17558f.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	208	9325a61d37584f81c64ce8a6a3eadf945603c89d2e106c731fc263d6e60a375d	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_84	67	69	generated.farm.9325a61d37584f81c64ce8a6.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	209	94b11310bb7467d23958e6f14b27bfdf4f7aeccb0e7be92376dc688fec4bb378	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_03	73	75	generated.farm.94b11310bb7467d23958e6f1.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	210	992118043ba058a313c4b768d6a03f810339f9beaa9d7f5058df21cc0a8076e9	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_14	70	72	generated.farm.992118043ba058a313c4b768.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	211	a32843d9945a633fb0d082eea63329672ce35479d7da07cb35dee8814d74ffee	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_89	70	72	generated.farm.a32843d9945a633fb0d082ee.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	212	a5234be2176b50df6b6882f7b2a0eda6bc7bef8039695ab0038ac0f8713c12a6	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p18	72	72	generated.farm.a5234be2176b50df6b6882f7.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	213	ab8195b26be34eb4a570596946aeeff89d91f0f142abe604fca2d0debb741911	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_26	65	69	generated.farm.ab8195b26be34eb4a5705969.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	214	afd104e7308d37e3764f4556a2a1a423bc6841db1d1b2cc544b1d74d80db373f	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_17	67	69	generated.farm.afd104e7308d37e3764f4556.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	215	b2163bb911f53fd6bd32c1ba93839dc07654e751779483780e9db1ea05cfcb10	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_81	67	69	generated.farm.b2163bb911f53fd6bd32c1ba.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	216	b2d8c68d2e3823e2b647aec4ad3846b453cefec1ac57dc082ac11a614952865c	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p16	72	72	generated.farm.b2d8c68d2e3823e2b647aec4.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	217	b8393a7b16aee30863f7633e909c2e459fc792da48b92c30d381e3b3f173201a	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p13	72	72	generated.farm.b8393a7b16aee30863f7633e.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	218	b8a9f72271bbf5a7209336bc1f0d7834191dbd6190afc94c66eb78de85366223	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p11	72	72	generated.farm.b8a9f72271bbf5a7209336bc.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	219	b9782be0e1602ce467345e6392801562b9adf9695ea70a4ad0641d5d1bc8bad2	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_27	65	69	generated.farm.b9782be0e1602ce467345e63.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	220	bf68010d02eeee4d04275feff4d826d5485967c574d4877d37ade7416ed52f36	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_21	65	69	generated.farm.bf68010d02eeee4d04275fef.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	221	c9688432b997ec0243ec1b3f5fc45a4390fcd88864442d314e6ebd936232b797	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_90	70	72	generated.farm.c9688432b997ec0243ec1b3f.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	222	d6e6bebd0e3fdd5c29f2a5c8a639097f2f83fa378dcbccc2307dddac8f459eee	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_08	73	75	generated.farm.d6e6bebd0e3fdd5c29f2a5c8.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	223	d84b773004848d985e542c4aa7f46ac70d00120f44e8a77c20ebb92ddc065882	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_11	70	72	generated.farm.d84b773004848d985e542c4a.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	224	d9c38b3eeca1dea76174a136f952506b811fa490a109a324aa41ad4b91674ae7	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_24	65	69	generated.farm.d9c38b3eeca1dea76174a136.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	225	d9fb99133cb85e40f9da227312b9e23ce6fa8ee958ac746160f4686de3684ffc	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_01	73	75	generated.farm.d9fb99133cb85e40f9da2273.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	226	dac9721507fbe39edd536bd1bd3050c3963d214c73452d69164454eca716d599	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_19	70	72	generated.farm.dac9721507fbe39edd536bd1.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	227	e1aacd666eddb1cfbe2ef70f61a78faca2815c15e73c735ec1fce6fec65e1c73	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_06	73	75	generated.farm.e1aacd666eddb1cfbe2ef70f.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	228	e540952023757006622d8d5e80f36846f29eb771bcc1a19a413a023b327afc3b	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_p14	72	72	generated.farm.e540952023757006622d8d5e.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	229	eda9a251b6a90cf8c05f9f62dbbb9c715d8a0125849ae198c7b27ec0c46eaafe	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_23	65	69	generated.farm.eda9a251b6a90cf8c05f9f62.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	230	efd79ebd97778ab82168ca37bfbb6a16d7bd08e32f703921d293a3866ba18c7a	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_28	65	69	generated.farm.efd79ebd97778ab82168ca37.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	231	f1730e68364f26634a051e3aff799b5a15ddebc3722098ae090f5f5a76930e09	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_82	70	72	generated.farm.f1730e68364f26634a051e3a.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	232	fbed469f3eed03272ceee80bdfac5b8967d4b28ecea86fec409acbb07768b524	data/spawns/Aden/BlazingSwamp.xml	aden03_2417_85	67	69	generated.farm.fbed469f3eed03272ceee80b.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	233	1822c2b479f32edc8e4959ef3c5f702cac3f4df80c09baa07ced023c346c8595	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_06	61	63	generated.farm.1822c2b479f32edc8e4959ef.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	234	44d606c828196a4104417626413f700c7092d499e7c90f1a81b4c60266c4cb24	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p03	65	65	generated.farm.44d606c828196a4104417626.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	235	4515834457c5c8537a4ffc8b1920411bef0ed110947bb58843cb32136e2c264a	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p10	65	65	generated.farm.4515834457c5c8537a4ffc8b.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	236	486bf59580150dd42563e893c5db1eb0f501cb243404ff71e13e181e3528c956	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p04	65	65	generated.farm.486bf59580150dd42563e893.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	237	68a6f23560c27ff85a098b4c3bdc0db690b0351fed48970515c3d5c57ab343c4	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p01	65	65	generated.farm.68a6f23560c27ff85a098b4c.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	238	6cce7760c0e650fe454e5d3423c4b44ad2d616046409caa4db46b89779fe6643	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_01	63	65	generated.farm.6cce7760c0e650fe454e5d34.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	239	76a5f5aa6b9aadfc00027040c5ed79040502284e083e77a0ed523277581d106a	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_09	61	63	generated.farm.76a5f5aa6b9aadfc00027040.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	240	778f1b7595c0883bbf76c826bc02bb19ad90a23a0f72886f99b37ea14f354a3b	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_10	63	65	generated.farm.778f1b7595c0883bbf76c826.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	241	9141b416391a521bd4c3cfa9508a62ad1facc9ba518040ff5767a88f00f42ab3	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_27	63	65	generated.farm.9141b416391a521bd4c3cfa9.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	242	a963973a330ea37022d48c125166ceb42128e8bd6bf81dbb306b1715884836a6	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_03	63	65	generated.farm.a963973a330ea37022d48c12.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	243	b9699b1ec26fc24547b745b63fa84ad3cb47ebeafc0b418c26947c8fdb155db1	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p09	65	65	generated.farm.b9699b1ec26fc24547b745b6.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	244	c3362c53bc1c084fde4f8f1acf9f704b6bf2b673bf7334d8f26ea8c6224c2883	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p11	65	65	generated.farm.c3362c53bc1c084fde4f8f1a.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	245	d371cee79f6b38f048d41615c0001160b20e772dd7429f3160f83850fc18febf	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p07	65	65	generated.farm.d371cee79f6b38f048d41615.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	246	de76b05db1535158f9183dcb2501611acf609ba217e4418724b4cc8b3570c856	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_p15	65	65	generated.farm.de76b05db1535158f9183dcb.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	247	f69f22befd0acf9b3f849a5954f7ccc7c98f0e6ad1d122106786befbc1fc98c2	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_11	63	65	generated.farm.f69f22befd0acf9b3f849a59.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	248	103cdfff5becafb158731bea16cf41a1f089ac4367475b7f4a8db0dfe5a2ef45	data/spawns/Aden/SilentValley.xml	aden23_2519_01	73	74	generated.farm.103cdfff5becafb158731bea.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	249	20d91a6b53020ba237846824d2e84417e33eba4a755fbff9432f8cf062c3e9e2	data/spawns/Aden/SilentValley.xml	aden23_2519_02	73	76	generated.farm.20d91a6b53020ba237846824.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	250	4bb786cafd41e4a0c69adbf69c6f44c698af6f35fdc8cec1840e4ba2cc4a0a1c	data/spawns/Aden/SilentValley.xml	aden23_2519_03	75	78	generated.farm.4bb786cafd41e4a0c69adbf6.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	251	cd8a9c8defd60d57a433b286f1f7323fd22285ff98cc645fdf8f297a1737e36d	data/spawns/Aden/SilentValley.xml	aden23_2519_04	75	78	generated.farm.cd8a9c8defd60d57a433b286.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	252	0688dcf2970a738d13f57640289a753b5161f45ee02caa4d7230b3a7b3054c79	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_46	63	65	generated.farm.0688dcf2970a738d13f57640.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	253	20256a31878b4e410225997ac191b2bb20bf28805d260e4fc48fe03ca2e620b6	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_07	60	62	generated.farm.20256a31878b4e410225997a.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	254	35d0b3c3eecb1443efc84f16e9c939a348a1b236891355ae039b44a6cf99f5b9	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_31	63	65	generated.farm.35d0b3c3eecb1443efc84f16.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	255	4fd4c869d7e72d6accf072c6468b057d7b417b58f1a3c48ffe351ee77e8d0970	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_30	63	65	generated.farm.4fd4c869d7e72d6accf072c6.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	256	5625893db74bc58ff99aa7b9a32848736290e08ac548528e5d2ee776b36d9913	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_06	63	65	generated.farm.5625893db74bc58ff99aa7b9.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	257	87e94226a74f6dd3ab7e9190eaad4d346ed2513821f3cd71c7c79b3359719057	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_34	60	62	generated.farm.87e94226a74f6dd3ab7e9190.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	258	ab876f3b89c33badda134d81872c315bdaf8aaee1cf4ff9e599a50bb3439dedc	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_37	63	65	generated.farm.ab876f3b89c33badda134d81.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	259	af4079d4fd515dd27bb3b3c7de06a667a1a5d286676953161663f5787e4ae9d1	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_38	63	65	generated.farm.af4079d4fd515dd27bb3b3c7.anchor	NO_LOCAL_MOVEMENT	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	260	af862d6f14f367ce7dea61914aff1da694e3f79e85b544bf9a785216f8615bcf	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_32	60	62	generated.farm.af862d6f14f367ce7dea6191.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	261	b96dc88b87e7eb26ab972e23b5118d22806e2b65257e4c04ca9be56a1b2fe135	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_36	60	62	generated.farm.b96dc88b87e7eb26ab972e23.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	262	cd7c0d7ead5c99f484a77061fbf91bff9614c7f345112b427a03b101ffa298d8	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_47	63	65	generated.farm.cd7c0d7ead5c99f484a77061.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	263	e5bcab3004a37864ae397a8dcfe1a816ccfa148493ba44f3802b2d8fae93165e	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_05	60	62	generated.farm.e5bcab3004a37864ae397a8d.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	264	f52221bcf58ff29649dbe70969e69492651eaf05b485ab62ea283526b42e4641	data/spawns/Aden/TheForbiddenGateway.xml	aden06_2518_33	60	62	generated.farm.f52221bcf58ff29649dbe709.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	265	004bf9b0681c8a71c852b23187e8672ae8348909b155a1eba70b23a4e034529e	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_83	70	71	generated.farm.004bf9b0681c8a71c852b231.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	266	007f9057c1ee101b364fff575b64ba8bb3817d44223c54f6a2dac1dcdd34446e	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_13	67	67	generated.farm.007f9057c1ee101b364fff57.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	267	04e218bf7a292c494b8eec81711ac8d70f36de4481c5c39059ce72b1307d5acf	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_77	69	70	generated.farm.04e218bf7a292c494b8eec81.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	268	100256fab6024c6c9b562ec2ea9b0adaba32afb972dc5e86d363896983ad82b8	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_60	70	71	generated.farm.100256fab6024c6c9b562ec2.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	269	1410fcecaf888ad87f8cfe85e0674261ee49a5e6c2fca08e6da01c9e055f47a1	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_14	67	68	generated.farm.1410fcecaf888ad87f8cfe85.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	270	167d59b550bc5333b845ad5a3fadd22e9ecc4044dbe234a1b177ee89706aa312	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_66	69	70	generated.farm.167d59b550bc5333b845ad5a.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	271	176740852fbe88d3adf9cb96b4d6ff0c5cefda7c8da5fb11ec55793f364002e0	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_21	68	69	generated.farm.176740852fbe88d3adf9cb96.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	272	178044c17f297ebf3f957eda3868275d0472a2510fbf82c2665e197317969ea9	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_33	68	69	generated.farm.178044c17f297ebf3f957eda.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	273	1a155ea4d9ed4ed9107560dc831ccbcd775136a33e7130443ee35a865537d099	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_48	70	71	generated.farm.1a155ea4d9ed4ed9107560dc.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	274	1f2d65065f3689e8bd7c528be246ac23378e33163ccfd2c279e5e8e3eaff0712	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_44	69	70	generated.farm.1f2d65065f3689e8bd7c528b.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	275	2062e3e3884f19551bb50ef8003eeb42e5e9c94626a0d2d44c111cd7e3d2ebcc	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_45	69	70	generated.farm.2062e3e3884f19551bb50ef8.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	276	27f7cbfa9edf6b25b09eaf58fc67e00f9d178528430f4b16b23bb2ef8625452c	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_54	70	71	generated.farm.27f7cbfa9edf6b25b09eaf58.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	277	29dfd700de8c3fd8c2ab33e659d94d9e744d605bd5c892ba278eb71173686c12	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_58	70	71	generated.farm.29dfd700de8c3fd8c2ab33e6.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	278	2f5a4686e378172f8cb75ec4466920950f91ae32c395294c11ea4c07046c99aa	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_04	67	68	generated.farm.2f5a4686e378172f8cb75ec4.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
61-75	279	344969dd30e86158807cebbfeca16c7714bbce04264a205322078bb910e7e325	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_36	69	69	generated.farm.344969dd30e86158807cebbf.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
