connector_id	connector_kind	from_type	from_id	to_type	to_id	instance_id	from_x	from_y	from_z	to_x	to_y	to_z	map_region_from	map_region_to	straight_distance	validation_status	path_length	path_segments	source_refs	reason
connector.4a9c8fe9f25cc95a6be93a16	DEST_TO_ANCHOR	DEST	dest.137141ac05b457adc3dbb8d1	ANCHOR	generated.farm.721be9c9f82200fe629be486.anchor	0	146990	-67128	-3640	148815	-63396	-3160	1538	1538	4182	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35467.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4abf6b25ec32c3caf16841b2	GK_TO_ANCHOR	GK	spawn.886ea7c1f785b55b69ec0767	ANCHOR	generated.farm.c9688432b997ec0243ec1b3f.anchor	0	147408	2320	221	148203	-1884	-4592	924	924	6440	NO_PATH	0	0	data/spawns/Castles/Aden.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.4ac5207715c1b5a7795304d0	ANCHOR_TO_DEST	ANCHOR	generated.farm.dae3e42619c5b51dd06b78d6.anchor	DEST	dest.4c8e1b10064333c3b31e6a23	0	71356	121144	-3600	73024	118485	-3720	923	923	3142	PATH_SEGMENT_BLOCKED	0	0	data/spawns/Giran/DeathPass.xml|data/teleporters/clanhall/Giran/35455.xml	PATH_SEGMENT_BLOCKED
connector.4b093eba3ebae7f102d01531	DEST_TO_ANCHOR	DEST	dest.1e879a713772907ce9c92b95	ANCHOR	generated.farm.4ebfbc87cab37239bdc88f91.anchor	0	91539	-12204	-2440	93690	-17289	-1768	922	922	5562	NO_PATH	0	0	data/teleporters/town/30177.xml|data/spawns/Oren/OutlawForest.xml	NO_PATH
connector.4b39db2561c937e0ff4314a0	ANCHOR_TO_DEST	ANCHOR	generated.farm.5646fdca6ae25d5f7b8df80f.anchor	DEST	dest.868209e8a0412a795262ab4a	0	154200	-44838	-3744	147459	-45221	-2084	1538	1538	6953	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35356.xml	NO_PATH
connector.4b46ac785d216959da4e8fef	ANCHOR_TO_DEST	ANCHOR	generated.farm.cbe97db63c47e9e0de70290e.anchor	DEST	dest.99c640dbaf880872599d4081	0	-13876	180175	-5384	-9959	176184	-4160	912	912	5725	NO_PATH	0	0	data/spawns/Gludio/Wasteland.xml|data/teleporters/clanhall/Gludio/35386.xml	NO_PATH
connector.4b4fe25dfecb262f917a1ded	ANCHOR_TO_DEST	ANCHOR	generated.farm.3ec423fd29deeac7ab56455f.anchor	DEST	dest.5fe38c8e1f8672000e17c3fe	0	138496	-51209	-2736	145514	-48241	-2383	1538	1538	7628	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35357.xml	NO_PATH
connector.4b5433b48fac150b101e11f5	ANCHOR_TO_GK	ANCHOR	generated.farm.c3b247104b95dbf97c3a1a05.anchor	GK	spawn.6d40136e98f143a65dfe3117	0	179926	61690	-4224	184458	61446	-3992	924	924	4545	NO_PATH	0	0	data/spawns/Aden/GiantsCave.xml|data/spawns/Others/25_19.xml	NO_PATH
connector.4bbce3b71e550cf03975c5cc	ANCHOR_TO_DEST	ANCHOR	population.route.orc.a2	DEST	dest.97e884732d1831265eceeb3b	0	-52637	-113715	-80	-44836	-112524	-235	920	920	7893	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/teleporters/town/32163.xml	NO_PATH
connector.4bead87c5c78eee20d9009fd	GK_TO_ANCHOR	GK	spawn.51c3beb6cc7ad616365893a6	ANCHOR	generated.farm.007f9057c1ee101b364fff57.anchor	0	149024	-48080	-2382	155476	-49469	-3352	1538	1538	6671	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4c07a6c4c63e56d9f1a085ca	ANCHOR_TO_GK	ANCHOR	generated.farm.d5293ad13f4722d653be46d7.anchor	GK	spawn.844ddb7500852ef9c1ed2526	0	151869	-61029	-3120	147966	-55228	-2728	1538	1538	7003	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Others/24_16.xml	NO_PATH
connector.4c20590ac2f01198ac09ea2e	ANCHOR_TO_DEST	ANCHOR	generated.farm.5e5aca3a954f1bc9c48910db.anchor	DEST	dest.163f0aea44efeffae77fffed	0	155435	-55803	-3120	148024	-55281	-2728	1538	1538	7440	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/others/Varka.xml	NO_PATH
connector.4c3cd4bcfe587dbe400143b1	ANCHOR_TO_DEST	ANCHOR	generated.farm.d8f73f15f7b61b931200f06d.anchor	DEST	dest.6ae64a2dea927cc4882b9be3	0	80565	250265	-10872	79248	247390	-8816	926	926	3772	NO_PATH	0	0	data/spawns/Innadril/GardenOfEva.xml|data/teleporters/town/30899.xml	NO_PATH
connector.4c3e23f08ca168eb4e28192f	DEST_TO_ANCHOR	DEST	dest.c198460adf168f69d59928b8	ANCHOR	generated.farm.f1730e68364f26634a051e3a.anchor	0	155310	-16339	-3320	156822	-14595	-2768	924	924	2374	PATH_SEGMENT_BLOCKED	0	0	data/teleporters/clanhall/Aden/35439.xml|data/spawns/Aden/BlazingSwamp.xml	PATH_SEGMENT_BLOCKED
connector.4c6328e44f814417226719dc	DEST_TO_ANCHOR	DEST	dest.7e3b02b7daf1c1b37110fcaa	ANCHOR	generated.farm.f3fd4678fef37c7c3d4873a6.anchor	0	82693	242220	-6712	85212	241424	-7160	926	926	2680	VALID_PATH	2818	3	data/teleporters/town/30899.xml|data/spawns/Innadril/GardenOfEva.xml	GEOENGINE_PROVEN
connector.4c6586b85a93b99ede6fab4c	DEST_TO_ANCHOR	DEST	dest.5fe38c8e1f8672000e17c3fe	ANCHOR	generated.farm.3ec423fd29deeac7ab56455f.anchor	0	145514	-48241	-2383	138496	-51209	-2736	1538	1538	7628	NO_PATH	0	0	data/teleporters/doorman/35357.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4c8044145288f8e042da3d11	ANCHOR_TO_DEST	ANCHOR	generated.farm.2f5a4686e378172f8cb75ec4.anchor	DEST	dest.0078633d4fd88238ef4fcba7	0	154309	-46007	-3744	148736	-49201	-688	1538	1538	7114	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35359.xml	NO_PATH
connector.4c889c2284e41f0dde5759a4	DEST_TO_ANCHOR	DEST	dest.a1d7bc7e70d2a60843030a75	ANCHOR	generated.farm.5ca91d92e71a0bcc1a94a29a.anchor	0	104426	33746	-3800	107510	40014	-3680	923	923	6987	NO_PATH	0	0	data/teleporters/town/30233.xml|data/spawns/Hunters/EnchantedValley.xml	NO_PATH
connector.4c8acf3b92ab3d56685e60a3	DEST_TO_ANCHOR	DEST	dest.8c09bbc7bfb0f2b227b81f0b	ANCHOR	generated.farm.d9ae1b8c61abed952b52e748.anchor	0	114674	44150	-3376	112370	41394	-4632	923	923	3806	PATH_SEGMENT_BLOCKED	0	0	data/teleporters/town/30233.xml|data/spawns/Hunters/EnchantedValley.xml	PATH_SEGMENT_BLOCKED
connector.4c92d1ffbd8544c275abdec5	GK_TO_ANCHOR	GK	spawn.ac310663c394c7d6add8412b	ANCHOR	generated.farm.f020c8af030fa89ae2f5f53a.anchor	0	149024	-55456	-2765	151209	-63042	-3408	1538	1538	7921	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4c9e9576613fd63c2cfc6815	DEST_TO_ANCHOR	DEST	dest.9c88beb7b9796ecb4f3bc769	ANCHOR	generated.farm.c9688432b997ec0243ec1b3f.anchor	0	148575	4607	-403	148203	-1884	-4592	924	924	7735	NO_PATH	0	0	data/teleporters/doorman/35270.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.4cfa66df5afca55941883cb6	DEST_TO_ANCHOR	DEST	dest.bc80e599e9387f3e2d5d3f90	ANCHOR	generated.farm.cb65033f6bce8b06e457404b.anchor	0	69340	-50203	-3288	74241	-46831	-3192	1537	1537	5950	NO_PATH	0	0	data/teleporters/town/31320.xml|data/spawns/Rune/SwampOfScreams.xml	NO_PATH
connector.4d31d6301e077cadb6847c8b	ANCHOR_TO_DEST	ANCHOR	generated.farm.d68d358156705a43ae085088.anchor	DEST	dest.6ae64a2dea927cc4882b9be3	0	79371	247379	-9336	79248	247390	-8816	926	926	535	VALID_PATH	2204	5	data/spawns/Innadril/GardenOfEva.xml|data/teleporters/town/30899.xml	GEOENGINE_PROVEN
connector.4d573796ed458bb70680b2fc	ANCHOR_TO_DEST	ANCHOR	generated.farm.707c42bb4115156c23a71f69.anchor	DEST	dest.bc80e599e9387f3e2d5d3f90	0	72229	-52660	-3112	69340	-50203	-3288	1537	1537	3797	VALID_PATH	3913	5	data/spawns/Rune/SwampOfScreams.xml|data/teleporters/town/31320.xml	GEOENGINE_PROVEN
connector.4d89322569d334f3b2ed04a1	GK_TO_ANCHOR	GK	spawn.f3a49ab4f7a73dfdea27ae5e	ANCHOR	generated.farm.dfd7a9e53a647fe939cd530a.anchor	0	147134	-56576	-2760	141197	-58115	-3064	1538	1538	6141	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4d8a49edb2269625fa9f8cf5	ANCHOR_TO_DEST	ANCHOR	generated.farm.5603e92e1fee2a50869a1471.anchor	DEST	dest.2381ef3e82eb4c230b417890	0	185546	58931	-7232	191754	56760	-7624	924	924	6589	NO_PATH	0	0	data/spawns/Aden/GiantsCave.xml|data/teleporters/clanhall/Aden/35449.xml	NO_PATH
connector.4d8ce399cba7a7ffc61ad686	ANCHOR_TO_DEST	ANCHOR	generated.farm.78e488c84e348a45c43ec98b.anchor	DEST	dest.c5b83c9fbef62a1041c22fe6	0	180270	24708	-3168	184742	19745	-3168	924	924	6681	NO_PATH	0	0	data/spawns/Aden/Cemetery.xml|data/teleporters/clanhall/Aden/35441.xml	NO_PATH
connector.4dad94dc45edde4a7bffbae9	GK_TO_ANCHOR	GK	spawn.fba52e3020863a6709bad42b	ANCHOR	generated.farm.9ce01b6c387257511e5c6df4.anchor	0	148612	-49004	-688	156116	-46618	-3760	1538	1538	8453	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4dbc133a980f493e69cd1cd9	ANCHOR_TO_DEST	ANCHOR	generated.farm.767ab0103be8f05fd8f3dccb.anchor	DEST	dest.8c09bbc7bfb0f2b227b81f0b	0	111189	40255	-3696	114674	44150	-3376	923	923	5237	NO_PATH	0	0	data/spawns/Hunters/EnchantedValley.xml|data/teleporters/town/30233.xml	NO_PATH
connector.4dd67a41907b74050265b870	DEST_TO_ANCHOR	DEST	dest.570688a19e61bb9b1ec8a54b	ANCHOR	generated.farm.d53c67cedf4cb3c8d303ef63.anchor	0	125740	-40864	-3736	124374	-43552	-3280	1538	1538	3050	VALID_PATH	3070	3	data/teleporters/clanhall/Goddard/35605.xml|data/spawns/Goddard/VarkaSlenosOutpost.xml	GEOENGINE_PROVEN
connector.4ddf9b57c9bcac8d42486a18	DEST_TO_ANCHOR	DEST	dest.163f0aea44efeffae77fffed	ANCHOR	generated.farm.5e5aca3a954f1bc9c48910db.anchor	0	148024	-55281	-2728	155435	-55803	-3120	1538	1538	7440	NO_PATH	0	0	data/teleporters/others/Varka.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4decd63f9df8e92350516b7d	ANCHOR_TO_DEST	ANCHOR	giran.gatekeeper.30080	DEST	dest.4b64a4031d67faa11ec89832	0	83396	147904	-3404	88342	147329	-3400	918	918	4980	NO_PATH	0	0	data/stats/npcs/30000-30099.xml|data/spawns/Others/22_22.xml|data/teleporters/town/30080.xml|data/teleporters/clanhall/Giran/35459.xml	NO_PATH
connector.4ded076b10ac8282ae69071b	ANCHOR_TO_GK	ANCHOR	population.farming.orc.20535	GK	spawn.0ee92d8baebbdfb84d872803	0	-49106	-115854	-160	-45264	-112512	-240	920	920	5093	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/Others/18_14.xml	NO_PATH
connector.4e19025cf31f150eed491e0c	GK_TO_ANCHOR	GK	spawn.c3b887fab1e752991ad6afef	ANCHOR	generated.farm.8a7bb9fc5fe46b8eedb998ea.anchor	0	148381	-56525	-2760	143516	-61360	-3152	1538	1538	6871	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.4e27a93fb23339e51234f416	DEST_TO_ANCHOR	DEST	dest.698f76618645d240ff17b97f	ANCHOR	generated.farm.c73866a146c1285c183d3cc3.anchor	0	-89763	105359	-3576	-95141	102337	-3552	911	911	6169	NO_PATH	0	0	data/teleporters/town/30320.xml|data/spawns/Gludin/TurekOrcs.xml	NO_PATH
connector.4e3e1cde266447b496dcec2b	GK_TO_ANCHOR	GK	spawn.32a71cec01cdd84fa8a137c1	ANCHOR	generated.farm.0daa9a698ee69b94550e62d2.anchor	0	177598	-18610	-2238	182975	-12951	-2984	924	924	7842	NO_PATH	0	0	data/spawns/Others/25_17.xml|data/spawns/Aden/FieldsOfMassacre.xml	NO_PATH
connector.4e4c8535a74f51c513687b40	DEST_TO_ANCHOR	DEST	dest.75e56aae5714c3f5988ec346	ANCHOR	giran.castle.attacker.staging	0	112568	144869	-2835	112122	144855	-2751	918	918	455	VALID_DIRECT	455	1	data/teleporters/doorman/35180.xml|data/html/admin/teleports/CastleAreas/giran.htm|data/zones/castle_siege.xml|data/zones/castle_hall.xml	GEOENGINE_PROVEN
connector.4e5fd117cc86ceac8eb8f79a	ANCHOR_TO_GK	ANCHOR	generated.farm.2f5a4686e378172f8cb75ec4.anchor	GK	spawn.51c3beb6cc7ad616365893a6	0	154309	-46007	-3744	149024	-48080	-2382	1538	1538	5839	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Castles/Goddard.xml	NO_PATH
connector.4eb30ac913985209aaeac262	GK_TO_ANCHOR	GK	spawn.c820b1421abc88c924e18183	ANCHOR	giran.gatekeeper.30080	0	81876	145392	-3520	83396	147904	-3404	918	918	2939	NO_PATH	0	0	data/spawns/Others/22_22.xml|data/stats/npcs/30000-30099.xml|data/spawns/Others/22_22.xml|data/teleporters/town/30080.xml	NO_PATH
connector.4eb7e1e34ff4550869b35b33	ANCHOR_TO_DEST	ANCHOR	generated.farm.dae3e42619c5b51dd06b78d6.anchor	DEST	dest.3a4f442d133fa1a426799f77	0	71356	121144	-3600	73024	118485	-3696	923	923	3141	VALID_PATH	3345	3	data/spawns/Giran/DeathPass.xml|data/teleporters/town/30233.xml	GEOENGINE_PROVEN
connector.4eda0a292016bb696b1442e3	GK_TO_ANCHOR	GK	spawn.6d40136e98f143a65dfe3117	ANCHOR	generated.farm.6559dce0043f6b61716d4bf2.anchor	0	184458	61446	-3992	183905	61010	-7232	924	924	3316	NO_PATH	0	0	data/spawns/Others/25_19.xml|data/spawns/Aden/GiantsCave.xml	NO_PATH
connector.4edd5b79a2736fcb6c51c5e7	DEST_TO_ANCHOR	DEST	dest.ecd982a3f5b0851c65fc7acc	ANCHOR	generated.farm.dc654c03706cdd2779fe3c51.anchor	0	76911	-55295	-5824	77722	-58286	-2336	1537	1537	4666	NO_PATH	0	0	data/teleporters/clanhall/Rune/35568.xml|data/spawns/Rune/SwampOfScreams.xml	NO_PATH
connector.4ef38a138b24d3740d2e3eb2	ANCHOR_TO_DEST	ANCHOR	generated.farm.27840444dac2f1f9126e8733.anchor	DEST	dest.bc80e599e9387f3e2d5d3f90	0	74283	-52777	-3136	69340	-50203	-3288	1537	1537	5576	NO_PATH	0	0	data/spawns/Rune/SwampOfScreams.xml|data/teleporters/town/31320.xml	NO_PATH
connector.4f0f42c7d927d4aef8134700	ANCHOR_TO_DEST	ANCHOR	generated.farm.bfb0335de417bc81a7e9b231.anchor	DEST	dest.f2250fc66d2e1e4512042557	0	-88052	241579	-3600	-84318	244579	-3730	910	910	4792	NO_PATH	0	0	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/town/32163.xml	NO_PATH
connector.4f1887e22574cb506c2b707e	GK_TO_ANCHOR	GK	spawn.cd48f4a126ad9fb6d9a60ca2	ANCHOR	population.route.dwarf.a1	0	115072	-178176	-880	110436	-173947	-528	921	921	6285	NO_PATH	0	0	data/spawns/Others/23_12.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.4f1b6c2775407049553d6626	GK_TO_ANCHOR	GK	spawn.6d40136e98f143a65dfe3117	ANCHOR	generated.farm.5603e92e1fee2a50869a1471.anchor	0	184458	61446	-3992	185546	58931	-7232	924	924	4244	NO_PATH	0	0	data/spawns/Others/25_19.xml|data/spawns/Aden/GiantsCave.xml	NO_PATH
connector.4f3c672743654e8236985628	ANCHOR_TO_DEST	ANCHOR	generated.farm.f504105979f402c6b5137135.anchor	DEST	dest.ecd982a3f5b0851c65fc7acc	0	74212	-55001	-3104	76911	-55295	-5824	1537	1537	3844	NO_PATH	0	0	data/spawns/Rune/SwampOfScreams.xml|data/teleporters/clanhall/Rune/35568.xml	NO_PATH
connector.4f469e76d70df70cd04ca908	ANCHOR_TO_DEST	ANCHOR	generated.farm.721be9c9f82200fe629be486.anchor	DEST	dest.137141ac05b457adc3dbb8d1	0	148815	-63396	-3160	146990	-67128	-3640	1538	1538	4182	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35467.xml	NO_PATH
connector.4fab2f002f1cf95b42453f14	ANCHOR_TO_GK	ANCHOR	giran.castle.attacker.staging	GK	spawn.03ea56153c3f4ab07c49f3d3	0	112122	144855	-2751	115575	144864	-2567	918	918	3458	PATH_SEGMENT_BLOCKED	0	0	data/html/admin/teleports/CastleAreas/giran.htm|data/zones/castle_siege.xml|data/zones/castle_hall.xml|data/spawns/Castles/Giran.xml	PATH_SEGMENT_BLOCKED
connector.4fb3734061d69cf0221ac712	DEST_TO_ANCHOR	DEST	dest.f5af57707bd63455b08b5b2d	ANCHOR	generated.farm.5ca91d92e71a0bcc1a94a29a.anchor	0	104426	33746	-3825	107510	40014	-3680	923	923	6988	NO_PATH	0	0	data/teleporters/clanhall/Aden/35421.xml|data/spawns/Hunters/EnchantedValley.xml	NO_PATH
connector.4fc485ee2ecaf4eb3c389384	DEST_TO_ANCHOR	DEST	dest.a11b765b1fdfbe59148d95d8	ANCHOR	generated.farm.08bede9fa450ab087be0458b.anchor	0	-45158	-112583	-240	-40560	-117892	-1920	920	920	7222	NO_PATH	0	0	data/teleporters/town/30320.xml|data/spawns/OrcTerritory/OrcStarting.xml	NO_PATH
connector.4fcefc5b08d4487cec57154e	GK_TO_ANCHOR	GK	spawn.8ce27205fe8c38ddf75a6732	ANCHOR	giran.castle.attacker.staging	0	117095	144997	-2539	112122	144855	-2751	918	918	4980	NO_PATH	0	0	data/spawns/Castles/Giran.xml|data/html/admin/teleports/CastleAreas/giran.htm|data/zones/castle_siege.xml|data/zones/castle_hall.xml	NO_PATH
connector.5002cc153e8084bd808593e5	ANCHOR_TO_DEST	ANCHOR	generated.farm.0daa9a698ee69b94550e62d2.anchor	DEST	dest.4346aa20af328c9ba9f6af99	0	182975	-12951	-2984	181726	-7524	-3464	924	924	5590	NO_PATH	0	0	data/spawns/Aden/FieldsOfMassacre.xml|data/teleporters/clanhall/Aden/35439.xml	NO_PATH
connector.500e934bd1ad5245da270d28	GK_TO_ANCHOR	GK	spawn.d18a9ba08e5427b0fcccb4f0	ANCHOR	generated.farm.5646fdca6ae25d5f7b8df80f.anchor	0	148664	-49168	-672	154200	-44838	-3744	1538	1538	7671	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.507cef1fafb4c79895a74e35	ANCHOR_TO_GK	ANCHOR	population.route.dwarf.a1	GK	spawn.cd48f4a126ad9fb6d9a60ca2	0	110436	-173947	-528	115072	-178176	-880	921	921	6285	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/23_12.xml	NO_PATH
connector.50a6520e9f4af0d69ed0e75d	ANCHOR_TO_DEST	ANCHOR	generated.farm.f020c8af030fa89ae2f5f53a.anchor	DEST	dest.bf858e6767aedc4b3744d67b	0	151209	-63042	-3408	150561	-57489	-2976	1538	1538	5608	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35461.xml	NO_PATH
connector.50ca239c8940e62d05a1624d	ANCHOR_TO_DEST	ANCHOR	generated.farm.f0826fb3f948c2b1f46661a0.anchor	DEST	dest.c8fc06108a2386fe7db50f9d	0	-55738	181868	-2984	-54026	179504	-4650	911	911	3361	NO_PATH	0	0	data/spawns/Gludio/Wasteland.xml|data/teleporters/town/30320.xml	NO_PATH
connector.50dae30f1946ae86583e041b	GK_TO_ANCHOR	GK	spawn.79dc0be68e2c487320847dde	ANCHOR	generated.farm.3333c096958cf6fc5bc9510f.anchor	0	191391	57074	-7616	190605	59422	-4976	924	924	3620	NO_PATH	0	0	data/spawns/Others/25_19.xml|data/spawns/Aden/GiantsCave.xml	NO_PATH
connector.50e2ecc4077d7172d038a02e	DEST_TO_ANCHOR	DEST	dest.e58785de760af9858aee2c0d	ANCHOR	generated.farm.10ad9aaebcc9de4d4457e1b3.anchor	0	183985	61424	-3992	185071	61012	-7232	924	924	3442	NO_PATH	0	0	data/teleporters/clanhall/Aden/35443.xml|data/spawns/Aden/GiantsCave.xml	NO_PATH
connector.510bdccbe81931cfee6e681a	DEST_TO_ANCHOR	DEST	dest.a1d7bc7e70d2a60843030a75	ANCHOR	generated.farm.353983a2bd19f4688dffa3cd.anchor	0	104426	33746	-3800	109680	39254	-4584	923	923	7653	NO_PATH	0	0	data/teleporters/town/30233.xml|data/spawns/Hunters/EnchantedValley.xml	NO_PATH
connector.51130720fbf7f5cd51e2f740	ANCHOR_TO_DEST	ANCHOR	generated.farm.9ce01b6c387257511e5c6df4.anchor	DEST	dest.4f5494441b06f6ad17ab7b81	0	156116	-46618	-3760	148748	-48951	-687	1538	1538	8318	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35359.xml	NO_PATH
connector.51181afab7228fc824f8adb4	DEST_TO_ANCHOR	DEST	dest.4bf9406ebda63490a2e4f866	ANCHOR	generated.farm.d5293ad13f4722d653be46d7.anchor	0	147728	-56331	-2776	151869	-61029	-3120	1538	1538	6272	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35461.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.512668f20f726e57bdd13889	ANCHOR_TO_DEST	ANCHOR	generated.farm.5fccb445823732eb20d39a29.anchor	DEST	dest.84cfda71508181370e4e1e94	0	49739	151047	-3568	50568	152408	-2656	916	916	1837	NO_PATH	0	0	data/spawns/Dion/ExecutionGrounds.xml|data/teleporters/town/30059.xml	NO_PATH
connector.5147fe3bb0079a9c94c8974d	ANCHOR_TO_DEST	ANCHOR	generated.farm.3ed60488890fc56b8a93d524.anchor	DEST	dest.aeaabba5efe922a1d9fd6540	0	145214	-1914	-4592	145616	4614	-436	924	924	7750	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/teleporters/doorman/35268.xml	NO_PATH
connector.518dff516779fda23d33539d	DEST_TO_ANCHOR	DEST	dest.6ae64a2dea927cc4882b9be3	ANCHOR	generated.farm.0d55a388c9e742aed6fae852.anchor	0	79248	247390	-8816	81910	249421	-10872	926	926	3930	NO_PATH	0	0	data/teleporters/town/30899.xml|data/spawns/Innadril/GardenOfEva.xml	NO_PATH
connector.51ed63a15347885a7c8c92e2	GK_TO_ANCHOR	GK	spawn.c6e70b66e1038a8ef815635e	ANCHOR	giran.castle.defender.staging	0	112661	144757	-2817	116540	146655	-1866	918	918	4422	NO_PATH	0	0	data/spawns/Castles/Giran.xml|data/zones/castle_hall.xml|data/zones/castle_siege.xml	NO_PATH
connector.51fe27bafe8ab84fbe89c0ae	ANCHOR_TO_DEST	ANCHOR	generated.farm.40fce0c0c643f3fbfe83b21f.anchor	DEST	dest.18657e72d3afd42f45908db0	0	149848	-63337	-3408	153460	-70055	-3312	1538	1538	7629	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/chamberlain/35363.xml	NO_PATH
connector.522581b04d0b6feb42057def	ANCHOR_TO_DEST	ANCHOR	generated.farm.2fb3f6c5e8d24fbe41923829.anchor	DEST	dest.297a3c86d4d368e358ba0f7c	0	187400	-56792	-3160	191257	-59388	-2898	1538	1538	4657	NO_PATH	0	0	data/spawns/Goddard/WallOfArgos.xml|data/teleporters/town/31275.xml	NO_PATH
connector.5231a5e92ee0be0ee9328efd	DEST_TO_ANCHOR	DEST	dest.676f59b862d33902959c4f11	ANCHOR	generated.farm.7a05c033eabc7172e800caf4.anchor	0	11235	-24026	-3640	14176	-18036	-3120	1924	1924	6694	NO_PATH	0	0	data/teleporters/town/31320.xml|data/spawns/Rune/PrimevalIsle.xml	NO_PATH
connector.526eb1768d461296bf0352c9	DEST_TO_ANCHOR	DEST	dest.fab7b56737a57f4e742112eb	ANCHOR	generated.farm.5029ee4e740ac07b4f22377a.anchor	0	65307	-71445	-3696	70602	-70395	-3784	1537	1537	5399	NO_PATH	0	0	data/teleporters/clanhall/Rune/35576.xml|data/spawns/Rune/ValleyOfSaints.xml	NO_PATH
connector.52905b51ecb9712f928c03e4	ANCHOR_TO_DEST	ANCHOR	generated.farm.e88dc5c43b17ba3082defa26.anchor	DEST	dest.1e879a713772907ce9c92b95	0	91755	-17769	-2048	91539	-12204	-2440	922	922	5583	NO_PATH	0	0	data/spawns/Oren/OutlawForest.xml|data/teleporters/town/30177.xml	NO_PATH
connector.52a8d7dcdcc6fe67cfac2500	ANCHOR_TO_GK	ANCHOR	generated.farm.8a8233a432c4ee53ae61df70.anchor	GK	spawn.b3ade47a783cc4d199b36042	0	43859	149867	-3736	42608	143952	-5379	916	916	6266	NO_PATH	0	0	data/spawns/Dion/ExecutionGrounds.xml|data/spawns/Others/21_22.xml	NO_PATH
connector.52ea8043e759072824af5c04	DEST_TO_ANCHOR	DEST	dest.b5edee75f7edd44ad47a86fe	ANCHOR	generated.farm.f0514c14d379407f1823f1e7.anchor	0	147731	-58930	-2976	151576	-62206	-3232	1538	1538	5058	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35463.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.5303c08564fd1cee413a7c47	ANCHOR_TO_GK	ANCHOR	giran.gatekeeper.30080	GK	spawn.bd6e9b7fa656f1e550ded751	0	83396	147904	-3404	81133	151537	-3512	918	918	4282	NO_PATH	0	0	data/stats/npcs/30000-30099.xml|data/spawns/Others/22_22.xml|data/teleporters/town/30080.xml|data/spawns/Others/22_22.xml	NO_PATH
connector.530754480266195e9b768142	DEST_TO_ANCHOR	DEST	dest.e58785de760af9858aee2c0d	ANCHOR	generated.farm.c3b247104b95dbf97c3a1a05.anchor	0	183985	61424	-3992	179926	61690	-4224	924	924	4075	NO_PATH	0	0	data/teleporters/clanhall/Aden/35443.xml|data/spawns/Aden/GiantsCave.xml	NO_PATH
