fact_key	teleporter_npc_id	teleporter_spawn_key	teleporter_spawn_x	teleporter_spawn_y	teleporter_spawn_z	teleporter_instance_id	list_name	teleport_type	destination_index	destination_name	destination_x	destination_y	destination_z	fee_id	fee_count	castle_ids	source_path	spawn_source_path	availability_class	condition_summary
fact.3373210b1f0f2740bdf25886	35455	spawn.06384715e69ff99fb3fa7140	83568	145264	-3388	0	tel1	OTHER	3	South Gate Entrance	81548	152633	-3528	57	0		data/teleporters/clanhall/Giran/35455.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.347034ae9b70d7030ade156a	35184	spawn.8ce27205fe8c38ddf75a6732	117095	144997	-2539	0	OTHER	OTHER	4	Breka's Stronghold	85546	131328	-3672	57	500		data/teleporters/chamberlain/35184.xml	data/spawns/Castles/Giran.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.347614c9d0ccaf7042733a04	35398	spawn.92e1620eb5d23cd3e1a97de7	-79357	150232	-3037	0	tel1	OTHER	4	West Gate Entrance	-85138	152749	-3160	57	0		data/teleporters/clanhall/Gludin/35398.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.347d659545ddbd6cfb15521a	30080	spawn.eb2a0cf2960a2810f8a6efa9	83396	147904	-3404	0	NORMAL	NORMAL	5	Town of Schuttgart	87126	-143520	-1288	57	87000	9	data/teleporters/town/30080.xml	data/spawns/Others/22_22.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.34921e71c11b69ba635611f7	35441	spawn.10d329274cbfb087ea2db790	150416	23605	-2112	0	tel2	OTHER	15	Tower of Insolence	114649	11115	-5120	57	500		data/teleporters/clanhall/Aden/35441.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.349b25f82e353b1b4aa98564	35388	spawn.e10830aef1c1222837ff89f1	-13745	125573	-3129	0	tel1	OTHER	2	West Gate Entrance	-16796	124108	-3127	57	0		data/teleporters/clanhall/Gludio/35388.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.34a3c22572c5c30796354bf7	50009						list4	OTHER	2	Devil's Isle	43408	206881	-3752	57	5700		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3500867914ab3f7e9081efdc	30836	spawn.e57ab2bdcf11fcf05814a248	105888	109808	-3216	0	NOBLES_ADENA	NOBLES_ADENA	0	Gludin Arena	-87328	142266	-3640	57	1000		data/teleporters/town/30836.xml	data/spawns/Others/23_21.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.35743982ae7aa01fa9aac6a7	35640	spawn.f0ba279972b0a0e2735de661	58024	-25744	592	0	tel2	OTHER	3	Forest of the Dead	52107	-54328	-3158	57	500		data/teleporters/clanhall/Rune/35640.xml	data/spawns/Others/21_17.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.35da812a7d573e748b959b59	35449	spawn.83721c9bc3233206a7157ff8	144243	28252	-2240	0	tel1	OTHER	3	South Gate Entrance	147503	32299	-2501	57	0		data/teleporters/clanhall/Aden/35449.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.35e6d7388e7826d664e1ea5f	30134	spawn.ec84dfd485d64270dab85c56	9670	15537	-4568	0	NORMAL	NORMAL	1	The Dwarven Village	115120	-178224	-880	57	22000		data/teleporters/town/30134.xml	data/spawns/Others/20_18.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.35f45a9abd44d4c6e3e7a967	36003						tel1	OTHER	3	Front of the Schuttgart Castle Gate	76358	-145548	-1176	57	0		data/teleporters/fortress/Schuttgart/Archaic.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.35fd22786e7419fce25b7468	30146	spawn.c1a8e0b5f59219febffb093b	46926	51511	-2976	0	NOBLES_ADENA	NOBLES_ADENA	3	Coliseum	146440	46723	-3400	57	1000		data/teleporters/town/30146.xml	data/spawns/Others/21_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.3665f85e201ead88e6a9d0fc	35927						tel1	OTHER	1	Fortress East Gate	161618	-72057	-2864	57	0		data/teleporters/fortress/Goddard/Borderland.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.36bc1bbb4c6085bc9a580a12	31275	spawn.844ddb7500852ef9c1ed2526	147966	-55228	-2728	0	NOBLES_TOKEN	NOBLES_TOKEN	13	Monastery of Silence	106414	-87799	-2949	13722	1		data/teleporters/town/31275.xml	data/spawns/Others/24_16.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.36c97bab79def402574dabc5	35316	spawn.2e13a53efd4758e4bf313f37	116123	249702	-762	0	OTHER	OTHER	0	Front Of Innadril Castle	117608	241660	-1408	57	0		data/teleporters/chamberlain/35316.xml	data/spawns/Castles/Innadril.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.372c3659321969f0afdb6b29	30848	spawn.5374d10b1c24ca1d9b7abce3	146737	25807	-2013	0	NOBLES_TOKEN	NOBLES_TOKEN	1	Giran Arena	73579	142709	-3768	13722	1		data/teleporters/town/30848.xml	data/spawns/Others/24_18.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.373e5f701613dba642bf4572	35392	spawn.8f898e9323d8bc8d455702ae	-84596	152253	-3125	0	tel2	OTHER	3	South Gate Entrance	-77460	155995	-3194	57	0		data/teleporters/clanhall/Gludin/35392.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.37757a5ac0497d13bc62ef09	35582	spawn.0016e701c223a86cf4708faf	86799	-142137	-1327	0	tel2	OTHER	5	Plunderous Plains	111965	-154172	-1528	57	500		data/teleporters/clanhall/Schuttgart/35582.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3790747f1dd55a68432cb4aa	35407	spawn.c0b873d134bb3c21062e4c73	19996	146216	-3111	0	tel1	OTHER	0	Village Square	19025	145245	-3107	57	0		data/teleporters/clanhall/Dion/35407.xml	data/spawns/Others/20_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.379f13f5bc14c2118326f8b4	50009						list17	OTHER	2	Hot Springs	144880	-113468	-2560	57	9300		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.37f506a132ee18710766ab77	31275	spawn.844ddb7500852ef9c1ed2526	147966	-55228	-2728	0	NOBLES_ADENA	NOBLES_ADENA	3	Ketra Orc Village	149817	-80053	-5576	57	1000		data/teleporters/town/31275.xml	data/spawns/Others/24_16.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.38a486a90e9c3b8a4a948225	35445	spawn.26c851bd7b56e4e54a1080ab	150532	26500	-2248	0	tel2	OTHER	14	Forsaken Plains	168217	37990	-4072	57	500		data/teleporters/clanhall/Aden/35445.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.38c2ae5fcaa10c9606cb05aa	35100	spawn.57409152dc45255a045b7e02	-18212	108827	-2472	0	OTHER	OTHER	6	The Ant Nest	-9959	176184	-4160	57	500		data/teleporters/chamberlain/35100.xml	data/spawns/Castles/Gludio.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.38d2f547c5c62d915266f5a2	32613	spawn.ea17737914dd4f552cd5ee7c	-57470	-60765	-2360	0	OTHER	OTHER	0		-59157	-56906	-2032	57	0		data/teleporters/others/32613.xml	data/spawns/Others/18_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.38da7b8ae27023f6d597d4fa	35447	spawn.1da8428eb5966f18dbfbfba7	144237	27172	-2248	0	tel2	OTHER	12	West Area of the Devastated Castle	168779	-18790	-3184	57	500		data/teleporters/clanhall/Aden/35447.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.38ff765546909f28daa9e023	35572	spawn.2c6832bb35acc2d8d0d5b398	39259	-49645	900	0	tel2	OTHER	6	Valley of Saints	65307	-71445	-3696	57	500		data/teleporters/clanhall/Rune/35572.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.390e6f95d3577e3674665081	35386	spawn.41256c6ad8e7e8ba2089819f	-14852	125413	-3130	0	tel2	OTHER	0	Village Square	-14393	123671	-3144	57	0		data/teleporters/clanhall/Gludio/35386.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.391f16759cd84476082fa1f8	50009						list19	OTHER	2	Iceman's Hut	113903	-108752	-856	57	3500		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.394d227b2ee9a6715f5ad4b9	35582	spawn.0016e701c223a86cf4708faf	86799	-142137	-1327	0	tel2	OTHER	6	Den of Evil	68693	-110438	-1946	57	500		data/teleporters/clanhall/Schuttgart/35582.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.395104c301e0263061158d6b	30006	spawn.ee82a6e3aa92a4ff7f32794c	-84108	244604	-3728	0	NORMAL	NORMAL	4	Orc Village	-45158	-112583	-240	57	35000		data/teleporters/town/30006.xml	data/spawns/Others/17_25.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.39770d8851caed4aba4fb105	32163	spawn.a770efb7978d4b0750493c37	-116879	46591	360	0	OTHER	OTHER	1	Stronghold II	-95540	52150	-2024	57	0		data/teleporters/town/32163.xml	data/spawns/Kamael/IsleOfSouls.xml	BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee;TeleporterData:duplicate-list-source-order
fact.397c45f7d6690291d803be5c	30080	spawn.eb2a0cf2960a2810f8a6efa9	83396	147904	-3404	0	NOBLES_TOKEN	NOBLES_TOKEN	2	Gorgon Flower Garden	113553	134813	-3540	13722	1		data/teleporters/town/30080.xml	data/spawns/Others/22_22.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.397da8dd116abbaac8af8422	50009						list10	OTHER	0	Elven Ruins	-112367	234703	-3688	57	830		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.39ec26605345349224c1dd49	35445	spawn.26c851bd7b56e4e54a1080ab	150532	26500	-2248	0	tel2	OTHER	4	North Gate Entrance	147465	20737	-2130	57	0		data/teleporters/clanhall/Aden/35445.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3a16fd45a51275d5ecdd2a06	4319	spawn.6eeba532eae0b9e889d003f3	-55347	-56519	-2008	0	OTHER	OTHER	2		-55545	-56310	-1256	57	0		data/teleporters/others/4319.xml	data/spawns/Others/18_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3a31da1186e003ffbb0132cf	32163	spawn.a770efb7978d4b0750493c37	-116879	46591	360	0	OTHER	OTHER	2	Stronghold III	-85928	37095	-2048	57	0		data/teleporters/town/32163.xml	data/spawns/Kamael/IsleOfSouls.xml	BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee;TeleporterData:duplicate-list-source-order
fact.3a518e1326f2f93c989c36d2	35274	spawn.165f3a69ba65d2f92b214384	147412	3355	-46	0	OTHER	OTHER	9	The Giant's Cave Lower Layer	191754	56760	-7624	57	500		data/teleporters/chamberlain/35274.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3a5de3a49a2b42e809a8a044	30320	spawn.0d0a9a2d256340462e548ace	-80752	149776	-3044	0	NOBLES_TOKEN	NOBLES_TOKEN	2	Center of the Forgotten Temple	-54026	179504	-4650	13722	1		data/teleporters/town/30320.xml	data/spawns/Others/17_22.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.3a7dd18052ad3c073ab8bb99	30320	spawn.0d0a9a2d256340462e548ace	-80752	149776	-3044	0	NORMAL	NORMAL	4	Dwarven Village	115120	-178224	-880	57	38000		data/teleporters/town/30320.xml	data/spawns/Others/17_22.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.3a9b844e6b8c52c580e08be7	35827						tel2	OTHER	1	Fortress East Gate	156730	53921	-3256	57	0		data/teleporters/fortress/Aden/Narsell.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3aa44ba0194d725b7c07533b	35390	spawn.993894ff89851a8c71e83555	-12866	124166	-3096	0	tel2	OTHER	5	Ruins of Agony	-41248	122848	-2912	57	500		data/teleporters/clanhall/Gludio/35390.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3ac05ddfe8863406764a19c3	35184	spawn.8ce27205fe8c38ddf75a6732	117095	144997	-2539	0	OTHER	OTHER	2	Front of the Valley Fortress	125934	118277	-3080	57	0		data/teleporters/chamberlain/35184.xml	data/spawns/Castles/Giran.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3b2bfd1e9850306996585399	36317						tel2	OTHER	7	Wall of Argos	165054	-47861	-3560	57	500		data/teleporters/fortress/Rune/Demon.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3b5067406cf7824ed323965e	30146	spawn.c1a8e0b5f59219febffb093b	46926	51511	-2976	0	NOBLES_ADENA	NOBLES_ADENA	1	Giran Arena	73579	142709	-3768	57	1000		data/teleporters/town/30146.xml	data/spawns/Others/21_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.3b831108923205b1ac246c26	36248						tel2	OTHER	4	Enchanted Valley, Northern Region	104426	33746	-3825	57	500		data/teleporters/fortress/Aden/Hunter.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3b88d200eb7c6e1cc6405714	31275	spawn.844ddb7500852ef9c1ed2526	147966	-55228	-2728	0	NOBLES_TOKEN	NOBLES_TOKEN	11	Forge of the Gods, Top Level	173436	-112725	-3680	13722	1		data/teleporters/town/31275.xml	data/spawns/Others/24_16.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.3b9b15582558b1e412e4c3e0	50009						list6	OTHER	6	Outlaw Forest	91539	-12204	-2440	57	5200		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3b9ebd2c504c71059ab93feb	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NORMAL	NORMAL	3	The Town of Dion	15472	142880	-2688	57	57000	2	data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.3bb9e19bf28f9b8b9c21dbc0	35459	spawn.86b0d293ddbb17f33befc233	81920	151968	-3520	0	tel1	OTHER	1	North Gate Entrance	81525	143821	-3528	57	0		data/teleporters/clanhall/Giran/35459.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3c015482c4c40a6d22ccd853	50009						list13	OTHER	1	Swampland	-21966	40544	-3192	57	1100		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3c71dfce5239d8da87ad5d7d	35392	spawn.8f898e9323d8bc8d455702ae	-84596	152253	-3125	0	tel2	OTHER	9	Wastelands	-16526	208032	-3664	57	500		data/teleporters/clanhall/Gludin/35392.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3cb1bc1ab6bed1abb540ee20	30320	spawn.0d0a9a2d256340462e548ace	-80752	149776	-3044	0	NOBLES_TOKEN	NOBLES_TOKEN	0	Gludin Arena	-87328	142266	-3640	13722	1		data/teleporters/town/30320.xml	data/spawns/Others/17_22.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.3cc5f7a1a2c23f0f78b242e6	35827						tel2	OTHER	6	Enchanted Valley, Northern Region	104426	33746	-3825	57	500		data/teleporters/fortress/Aden/Narsell.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3cc8acde41d86f724b0bdaef	36141						tel2	OTHER	6	Sea of Spores	64328	26803	-3768	57	500		data/teleporters/fortress/Dion/Dragonspine.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3cda98803fe4e856e455da5e	35270	spawn.5ca082539ed558dfea594787	149208	4339	-440	0	OTHER	OTHER	1		148575	4607	-403	57	0		data/teleporters/doorman/35270.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3cdd38dd2db222d7e3dcbab2	32163	spawn.a770efb7978d4b0750493c37	-116879	46591	360	0	NOBLES_ADENA	NOBLES_ADENA	0	Gludin Arena	-87328	142266	-3640	57	1000		data/teleporters/town/32163.xml	data/spawns/Kamael/IsleOfSouls.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.3ce84066183585d4036a0630	35184	spawn.8ce27205fe8c38ddf75a6732	117095	144997	-2539	0	OTHER	OTHER	3	Giran Harbor	47938	186864	-3420	57	0		data/teleporters/chamberlain/35184.xml	data/spawns/Castles/Giran.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3cf96408a1557db202d66e22	30006	spawn.ee82a6e3aa92a4ff7f32794c	-84108	244604	-3728	0	NORMAL	NORMAL	1	Dark Elven Village	9709	15566	-4568	57	24000		data/teleporters/town/30006.xml	data/spawns/Others/17_25.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.3d01dca2352d6e793d9f962a	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NORMAL	NORMAL	5	Town of Schuttgart	87126	-143520	-1288	57	10000	9	data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.3d0290dec1ef9d585d23dabd	35100	spawn.57409152dc45255a045b7e02	-18212	108827	-2472	0	OTHER	OTHER	5	Ruins of Despair	-19120	136816	-3762	57	500		data/teleporters/chamberlain/35100.xml	data/spawns/Castles/Gludio.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3d2c76194f194549ca635551	35390	spawn.993894ff89851a8c71e83555	-12866	124166	-3096	0	tel1	OTHER	3	South Gate Entrance	-14207	126547	-3151	57	0		data/teleporters/clanhall/Gludio/35390.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3d2e74d1dd9c880ec6a80dc3	36034						tel1	OTHER	1	Fortress East Gate	7693	150682	-2888	57	0		data/teleporters/fortress/Gludio/Floran.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3d4f1188e4ad0fbf5c2dd77d	50009						list14	OTHER	1	Eastern Mining Zone (Northeastern Shore)	169008	-208272	-3504	57	2400		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3d69ee30bfd087e262dd04e4	35383	spawn.ffabb3b59455099607371807	43129	108841	-1984	0	tel2	OTHER	5	Cruma Marshlands	5106	126916	-3664	57	500		data/teleporters/clanhall/Dion/35383.xml	data/spawns/Others/21_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3d73c2615aac48b64d07306d	35407	spawn.c0b873d134bb3c21062e4c73	19996	146216	-3111	0	tel2	OTHER	3	South Gate Entrance	17394	147593	-3129	57	0		data/teleporters/clanhall/Dion/35407.xml	data/spawns/Others/20_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3d7f9925524477337d253eaf	30177	spawn.8118b73cdef3dcf4862abdaa	82992	53171	-1492	0	NOBLES_TOKEN	NOBLES_TOKEN	5	Coliseum	146440	46723	-3400	13722	1		data/teleporters/town/30177.xml	data/spawns/Others/22_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.3d836ab143383701141cc722	35578	spawn.fdab72a0711244aa7ea31905	37808	-45879	900	0	tel2	OTHER	5	Swamp of Screams	69340	-50203	-3314	57	500		data/teleporters/clanhall/Rune/35578.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3db591861289193d8c445b5b	35570	spawn.536b8b380e5672dadbe8c479	38589	-50318	900	0	tel1	OTHER	0	Village Square	43889	-49101	-792	57	0		data/teleporters/clanhall/Rune/35570.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3e017c9086f2eaf3ca30d6b5	35965						tel2	OTHER	6	Swamp of Screams	69340	-50203	-3314	57	500		data/teleporters/fortress/Rune/Swamp.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.3e4ed90d03030626d7d213b4	30899	spawn.d74c52e771072d3a8bd200eb	111386	219413	-3536	0	NORMAL	NORMAL	7	The Town of Gludio	-12787	122779	-3112	57	47000	1	data/teleporters/town/30899.xml	data/spawns/Others/23_24.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
